Time (ms),ETI,IR (counts),Red (counts),ECG (uv),Ax (mg),Ay (mg),Az (mg),IR peak,Red peak,ECG peak,SPO2
3450,1265659,-4682787,-1473771,38.783,-298.0,68.0,-978.0,0,0,0,
3450,1265659,-4682732,-1473798,38.799,-298.0,68.0,-978.0,0,0,0,
3451,1265659,-4682768,-1473798,38.768,-298.0,68.0,-978.0,0,0,0,
3451,1265659,-4682651,-1473739,38.773,-298.0,68.0,-978.0,0,0,0,
3451,1265659,-4682653,-1473749,38.781,-298.0,68.0,-978.0,0,0,0,
3451,1265659,-4682733,-1473801,38.784,-298.0,68.0,-978.0,0,0,0,
3465,1265659,-4682794,-1473776,38.802,-294.0,65.0,-979.0,0,0,0,
3465,1265659,-4682705,-1473785,38.761,-294.0,65.0,-979.0,0,0,0,
3465,1265659,-4682607,-1473757,38.772,-294.0,65.0,-979.0,0,0,0,
3466,1265659,-4682806,-1473835,38.788,-294.0,65.0,-979.0,0,0,0,
3478,1265659,-4682739,-1473812,38.796,-291.0,68.0,-974.0,0,0,0,
3479,1265659,-4682738,-1473814,38.784,-291.0,68.0,-974.0,0,0,0,
3479,1265659,-4682685,-1473837,38.76,-291.0,68.0,-974.0,0,0,0,
3490,1265659,-4682712,-1473754,38.785,-293.0,62.0,-973.0,0,0,0,
3490,1265659,-4682698,-1473749,38.766,-293.0,62.0,-973.0,0,0,0,
3501,1265659,-4682677,-1473768,38.755,-296.0,69.0,-983.0,0,0,0,
3502,1265659,-4682795,-1473847,38.773,-296.0,69.0,-983.0,0,0,0,
3514,1265659,-4682653,-1473751,38.757,-296.0,76.0,-977.0,0,0,0,
3529,1265659,-4682584,-1473792,38.776,-296.0,76.0,-977.0,0,0,0,
3529,1265659,-4682715,-1473827,38.755,-296.0,76.0,-977.0,0,0,0,
3546,1265659,-4682783,-1473753,38.749,-289.0,72.0,-974.0,0,0,0,
3546,1265659,-4682793,-1473867,38.761,-289.0,72.0,-974.0,0,0,0,
3546,1265659,-4682766,-1473783,38.761,-289.0,72.0,-974.0,0,0,0,
3546,1265659,-4682748,-1473848,38.771,-289.0,72.0,-974.0,0,0,0,
3546,1265659,-4682864,-1473746,38.772,-289.0,72.0,-974.0,0,0,0,
3560,1265659,-4682734,-1473797,38.758,-289.0,73.0,-978.0,0,0,0,
3560,1265659,-4682774,-1473767,38.748,-289.0,73.0,-978.0,0,0,0,
3561,1265659,-4682639,-1473756,38.718,-289.0,73.0,-978.0,0,0,0,
3561,1265659,-4682629,-1473775,38.712,-289.0,73.0,-978.0,0,0,0,
3576,1265659,-4682749,-1473817,38.756,-290.0,72.0,-977.0,0,0,0,
3576,1265659,-4682747,-1473851,38.735,-290.0,72.0,-977.0,0,0,0,
3576,1265659,-4682767,-1473805,38.733,-290.0,72.0,-977.0,0,0,0,
3589,1265659,-4682818,-1473849,38.759,-292.0,72.0,-979.0,0,0,0,
3589,1265659,-4682718,-1473780,38.742,-292.0,72.0,-979.0,0,0,0,
3589,1265659,-4682723,-1473849,38.739,-292.0,72.0,-979.0,0,0,0,
3601,1265659,-4682817,-1473800,38.799,-294.0,68.0,-979.0,0,0,0,
3619,1265659,-4682871,-1473775,38.858,-294.0,68.0,-979.0,0,0,0,
3637,1265659,-4682864,-1473829,38.927,-292.0,64.0,-979.0,0,0,0,
3637,1265659,-4682571,-1473802,38.962,-292.0,64.0,-979.0,0,0,0,
3637,1265659,-4682586,-1473847,38.881,-292.0,64.0,-979.0,0,0,0,
3637,1265659,-4682683,-1473863,38.826,-292.0,64.0,-979.0,0,0,0,
3637,1265659,-4682828,-1473805,38.807,-292.0,64.0,-979.0,0,0,0,
3637,1265659,-4682765,-1473795,38.809,-292.0,64.0,-979.0,0,0,0,
3652,1265659,-4682785,-1473829,38.787,-292.0,72.0,-979.0,0,0,0,
3652,1265659,-4682871,-1473822,38.775,-292.0,72.0,-979.0,0,0,0,
3652,1265659,-4682528,-1473832,38.78,-292.0,72.0,-979.0,0,0,0,
3652,1265659,-4682746,-1473846,38.766,-292.0,72.0,-979.0,0,0,0,
3665,1265659,-4682815,-1473826,38.778,-292.0,67.0,-983.0,0,0,0,
3666,1265659,-4682642,-1473812,38.765,-292.0,67.0,-983.0,0,0,0,
3666,1265659,-4682761,-1473838,38.754,-292.0,67.0,-983.0,0,0,0,
3679,1265659,-4682899,-1473811,38.781,-293.0,67.0,-978.0,0,0,0,
3679,1265659,-4682967,-1473872,38.765,-293.0,67.0,-978.0,0,0,0,
3679,1265659,-4682694,-1473822,38.754,-293.0,67.0,-978.0,0,0,0,
3690,1265659,-4682689,-1473798,38.781,-289.0,73.0,-978.0,0,0,0,
3709,1265659,-4682726,-1473739,38.767,-289.0,73.0,-978.0,0,0,0,
3731,1265659,-4682708,-1473839,38.773,-292.0,73.0,-978.0,0,0,0,
3731,1265659,-4682753,-1473799,38.776,-292.0,73.0,-978.0,0,0,0,
3731,1265659,-4682688,-1473856,38.777,-292.0,73.0,-978.0,0,0,0,
3731,1265659,-4682796,-1473866,38.791,-292.0,73.0,-978.0,0,0,0,
3732,1265659,-4682743,-1473786,38.768,-292.0,73.0,-978.0,0,0,0,
3732,1265659,-4682746,-1473841,38.763,-292.0,73.0,-978.0,0,0,0,
3732,1265659,-4682904,-1473812,38.763,-292.0,73.0,-978.0,0,0,0,
3746,1265659,-4682715,-1473841,38.75,-292.0,67.0,-976.0,0,0,0,
3746,1265659,-4682783,-1473784,38.75,-292.0,67.0,-976.0,0,0,0,
3746,1265659,-4682763,-1473874,38.751,-292.0,67.0,-976.0,0,0,0,
3747,1265659,-4682753,-1473866,38.767,-292.0,67.0,-976.0,0,0,0,
3760,1265659,-4682883,-1473863,38.787,-296.0,71.0,-976.0,0,0,0,
3760,1265659,-4682913,-1473860,38.767,-296.0,71.0,-976.0,0,0,0,
3760,1265659,-4682715,-1473864,38.767,-296.0,71.0,-976.0,0,0,0,
3772,1265659,-4682953,-1473805,38.802,-293.0,78.0,-979.0,0,0,0,
3772,1265659,-4682874,-1473831,38.787,-293.0,78.0,-979.0,0,0,0,
3784,1265659,-4682713,-1473825,38.786,-291.0,71.0,-976.0,0,0,0,
3799,1265659,-4682890,-1473855,38.808,-291.0,71.0,-976.0,0,0,0,
3800,1265659,-4682732,-1473849,38.811,-291.0,71.0,-976.0,0,0,0,
3816,1265659,-4682912,-1473870,38.811,-294.0,67.0,-976.0,0,0,0,
3816,1265659,-4682785,-1473883,38.799,-294.0,67.0,-976.0,0,0,0,
3816,1265659,-4682745,-1473838,38.809,-294.0,67.0,-976.0,0,0,0,
3816,1265659,-4682772,-1473832,38.823,-294.0,67.0,-976.0,0,0,0,
3816,1265659,-4682740,-1473822,38.807,-294.0,67.0,-976.0,0,0,0,
3830,1265659,-4682734,-1473799,38.813,-293.0,69.0,-977.0,0,0,0,
3831,1265659,-4682827,-1473752,38.802,-293.0,69.0,-977.0,0,0,0,
3831,1265659,-4682580,-1473847,38.805,-293.0,69.0,-977.0,0,0,0,
3831,1265659,-4682739,-1473836,38.804,-293.0,69.0,-977.0,0,0,0,
3846,1265659,-4682820,-1473769,38.809,-292.0,68.0,-974.0,0,0,0,
3846,1265659,-4682748,-1473841,38.802,-292.0,68.0,-974.0,0,0,0,
3846,1265659,-4682716,-1473936,38.787,-292.0,68.0,-974.0,0,0,0,
3859,1265659,-4682771,-1473862,38.805,-294.0,64.0,-978.0,0,0,0,
3860,1265659,-4682695,-1473936,38.792,-294.0,64.0,-978.0,0,0,0,
3860,1265659,-4682877,-1473833,38.779,-294.0,64.0,-978.0,0,0,0,
3871,1265659,-4682731,-1473790,38.804,-290.0,67.0,-976.0,0,0,0,
3889,1265659,-4682803,-1473838,38.792,-290.0,67.0,-976.0,0,0,0,
3907,1265659,-4682739,-1473850,38.77,-296.0,70.0,-983.0,0,0,0,
3907,1265659,-4682670,-1473719,38.786,-296.0,70.0,-983.0,0,0,0,
3907,1265659,-4682757,-1473775,38.771,-296.0,70.0,-983.0,0,0,0,
3907,1265659,-4682752,-1473829,38.783,-296.0,70.0,-983.0,0,0,0,
3907,1265659,-4682760,-1473861,38.782,-296.0,70.0,-983.0,0,0,0,
3908,1265659,-4682651,-1473789,38.764,-296.0,70.0,-983.0,0,0,0,
3922,1265659,-4682696,-1473895,38.803,-295.0,72.0,-977.0,0,0,0,
3922,1265659,-4682684,-1473838,38.793,-295.0,72.0,-977.0,0,0,0,
3922,1265659,-4682645,-1473822,38.768,-295.0,72.0,-977.0,0,0,0,
3922,1265659,-4682667,-1473890,38.799,-295.0,72.0,-977.0,0,0,0,
3936,1265659,-4682696,-1473801,38.818,-294.0,71.0,-978.0,0,0,0,
3937,1265659,-4682716,-1473760,38.802,-294.0,71.0,-978.0,0,0,0,
3937,1265659,-4682676,-1473848,38.742,-294.0,71.0,-978.0,0,0,0,
3950,1265659,-4682684,-1473913,38.792,-292.0,67.0,-973.0,0,0,0,
3950,1265659,-4682644,-1473705,38.812,-292.0,67.0,-973.0,0,0,0,
3950,1265659,-4682557,-1473856,38.786,-292.0,67.0,-973.0,0,0,0,
3961,1265659,-4682723,-1473917,38.788,-297.0,74.0,-971.0,0,0,0,
3979,1265659,-4682627,-1473844,38.783,-297.0,74.0,-971.0,0,0,0,
4002,1265659,-4682727,-1473810,38.779,-293.0,76.0,-973.0,0,0,0,
4002,1265659,-4682632,-1473865,38.82,-293.0,76.0,-973.0,0,0,0,
4002,1265659,-4682633,-1473826,38.78,-293.0,76.0,-973.0,0,0,0,
4002,1265659,-4682674,-1473767,38.804,-293.0,76.0,-973.0,0,0,0,
4002,1265659,-4682750,-1473895,38.801,-293.0,76.0,-973.0,0,0,0,
4002,1265659,-4682616,-1473846,38.787,-293.0,76.0,-973.0,0,0,0,
4003,1265659,-4682706,-1473813,38.797,-293.0,76.0,-973.0,0,0,0,
4017,1265659,-4682685,-1473842,38.807,-291.0,75.0,-976.0,0,0,0,
4017,1265659,-4682718,-1473875,38.81,-291.0,75.0,-976.0,0,0,0,
4017,1265659,-4682689,-1473873,38.822,-291.0,75.0,-976.0,0,0,0,
4017,1265659,-4682721,-1473755,38.825,-291.0,75.0,-976.0,0,0,0,
4030,1265659,-4682742,-1473915,38.833,-289.0,71.0,-972.0,0,0,0,
4030,1265659,-4682645,-1473768,38.826,-289.0,71.0,-972.0,0,0,0,
4030,1265659,-4682745,-1473894,38.8,-289.0,71.0,-972.0,0,0,0,
4042,1265659,-4682722,-1473859,38.814,-294.0,70.0,-980.0,0,0,0,
4042,1265659,-4682693,-1473781,38.822,-294.0,70.0,-980.0,0,0,0,
4055,1265659,-4682799,-1473811,38.818,-295.0,73.0,-977.0,0,0,0,
4069,1265659,-4682730,-1473904,38.838,-295.0,73.0,-977.0,0,0,0,
4070,1265659,-4682743,-1473714,38.8,-295.0,73.0,-977.0,0,0,0,
4086,1265659,-4682738,-1473902,38.828,-294.0,65.0,-979.0,0,0,0,
4086,1265659,-4682674,-1473936,38.834,-294.0,65.0,-979.0,0,0,0,
4086,1265659,-4682723,-1473841,38.809,-294.0,65.0,-979.0,0,0,0,
4086,1265659,-4682684,-1473921,38.834,-294.0,65.0,-979.0,0,0,0,
4086,1265659,-4682751,-1473800,38.822,-294.0,65.0,-979.0,0,0,0,
4100,1265659,-4682622,-1473824,38.841,-291.0,67.0,-977.0,0,0,0,
4101,1265659,-4682727,-1473969,38.837,-291.0,67.0,-977.0,0,0,0,
4101,1265659,-4682749,-1473770,38.814,-291.0,67.0,-977.0,0,0,0,
4101,1265659,-4682704,-1473920,38.828,-291.0,67.0,-977.0,0,0,0,
4116,1265659,-4682721,-1473816,38.838,-295.0,70.0,-978.0,0,0,0,
4117,1265659,-4682642,-1474017,38.813,-295.0,70.0,-978.0,0,0,0,
4117,1265659,-4682500,-1473938,38.813,-295.0,70.0,-978.0,0,0,0,
4129,1265659,-4682700,-1473804,38.831,-291.0,70.0,-971.0,0,0,0,
4130,1265659,-4682741,-1473811,38.833,-291.0,70.0,-971.0,0,0,0,
4130,1265659,-4682522,-1473773,38.797,-291.0,70.0,-971.0,0,0,0,
4141,1265659,-4682745,-1473772,38.804,-291.0,73.0,-973.0,0,0,0,
4159,1265659,-4682756,-1473799,38.821,-291.0,73.0,-973.0,0,0,0,
4177,1265659,-4682760,-1473820,38.8,-291.0,74.0,-976.0,0,0,0,
4177,1265659,-4682709,-1474005,38.821,-291.0,74.0,-976.0,0,0,0,
4177,1265659,-4682709,-1473815,38.818,-291.0,74.0,-976.0,0,0,0,
4177,1265659,-4682720,-1473757,38.822,-291.0,74.0,-976.0,0,0,0,
4177,1265659,-4682665,-1473819,38.832,-291.0,74.0,-976.0,0,0,0,
4178,1265659,-4682704,-1473840,38.82,-291.0,74.0,-976.0,0,0,0,
4192,1265659,-4682733,-1473921,38.818,-294.0,70.0,-974.0,0,0,0,
4193,1265659,-4682756,-1473841,38.834,-294.0,70.0,-974.0,0,0,0,
4193,1265659,-4682667,-1473832,38.818,-294.0,70.0,-974.0,0,0,0,
4193,1265659,-4682768,-1473904,38.819,-294.0,70.0,-974.0,0,0,0,
4206,1265659,-4682803,-1473810,38.823,-294.0,73.0,-975.0,0,0,0,
4206,1265659,-4682633,-1473833,38.82,-294.0,73.0,-975.0,0,0,0,
4206,1265659,-4683005,-1473774,38.818,-294.0,73.0,-975.0,0,0,0,
4219,1265659,-4682716,-1473900,38.824,-296.0,71.0,-978.0,0,0,0,
4219,1265659,-4682859,-1473918,38.837,-296.0,71.0,-978.0,0,0,0,
4219,1265659,-4682831,-1473831,38.866,-296.0,71.0,-978.0,0,0,0,
4230,1265659,-4682793,-1473811,38.925,-291.0,69.0,-983.0,0,0,0,
4249,1265659,-4682685,-1473849,38.971,-291.0,69.0,-983.0,0,0,0,
4270,1265659,-4682737,-1473891,38.997,-294.0,76.0,-979.0,0,0,0,
4270,1265659,-4682714,-1473830,38.965,-294.0,76.0,-979.0,0,0,0,
4270,1265659,-4682717,-1473866,38.894,-294.0,76.0,-979.0,0,0,0,
4270,1265659,-4682837,-1473847,38.84,-294.0,76.0,-979.0,0,0,0,
4270,1265659,-4682645,-1473846,38.816,-294.0,76.0,-979.0,0,0,0,
4270,1265659,-4682753,-1473859,38.825,-294.0,76.0,-979.0,0,0,0,
4270,1265659,-4682725,-1473848,38.812,-294.0,76.0,-979.0,0,0,0,
4285,1265659,-4682728,-1473842,38.816,-293.0,64.0,-980.0,0,0,0,
4285,1265659,-4682780,-1473775,38.784,-293.0,64.0,-980.0,0,0,0,
4285,1265659,-4682642,-1473828,38.79,-293.0,64.0,-980.0,0,0,0,
4285,1265659,-4683051,-1473853,38.82,-293.0,64.0,-980.0,0,0,0,
4298,1265659,-4682824,-1473868,38.805,-296.0,69.0,-983.0,0,0,0,
4298,1265659,-4682871,-1473845,38.789,-296.0,69.0,-983.0,0,0,0,
4298,1265659,-4682630,-1473881,38.793,-296.0,69.0,-983.0,0,0,0,
4310,1265659,-4682587,-1473834,38.81,-291.0,75.0,-979.0,0,0,0,
4310,1265659,-4682760,-1473820,38.806,-291.0,75.0,-979.0,0,0,0,
4321,1265659,-4682764,-1473873,38.783,-293.0,70.0,-982.0,0,0,0,
4338,1265659,-4682809,-1473865,38.802,-293.0,70.0,-982.0,0,0,0,
4357,1265659,-4682902,-1473944,38.785,-292.0,73.0,-974.0,0,0,0,
4357,1265659,-4682848,-1473854,38.792,-292.0,73.0,-974.0,0,0,0,
4357,1265659,-4682806,-1473932,38.792,-292.0,73.0,-974.0,0,0,0,
4357,1265659,-4682899,-1473815,38.794,-292.0,73.0,-974.0,0,0,0,
4357,1265659,-4682763,-1473890,38.809,-292.0,73.0,-974.0,0,0,0,
4357,1265659,-4682730,-1473933,38.793,-292.0,73.0,-974.0,0,0,0,
4372,1265659,-4682714,-1473859,38.779,-292.0,73.0,-978.0,0,0,0,
4372,1265659,-4682725,-1473868,38.798,-292.0,73.0,-978.0,0,0,0,
4372,1265659,-4682808,-1473859,38.786,-292.0,73.0,-978.0,0,0,0,
4372,1265659,-4682750,-1473846,38.789,-292.0,73.0,-978.0,0,0,0,
4388,1265659,-4682930,-1473894,38.802,-292.0,73.0,-975.0,0,0,0,
4388,1265659,-4682758,-1473860,38.791,-292.0,73.0,-975.0,0,0,0,
4388,1265659,-4682883,-1473908,38.775,-292.0,73.0,-975.0,0,0,0,
4401,1265659,-4682637,-1473900,38.795,-291.0,79.0,-974.0,0,0,0,
4401,1265659,-4682931,-1473870,38.789,-291.0,79.0,-974.0,0,0,0,
4401,1265659,-4682744,-1473917,38.784,-291.0,79.0,-974.0,0,0,0,
4414,1265659,-4682865,-1473865,38.794,-293.0,72.0,-972.0,0,0,0,
4428,1265659,-4682819,-1473952,38.792,-293.0,72.0,-972.0,0,0,0,
4429,1265659,-4682791,-1473838,38.776,-293.0,72.0,-972.0,0,0,0,
4445,1265659,-4682757,-1473907,38.787,-297.0,73.0,-978.0,0,0,0,
4445,1265659,-4682786,-1473826,38.793,-297.0,73.0,-978.0,0,0,0,
4445,1265659,-4682828,-1473893,38.772,-297.0,73.0,-978.0,0,0,0,
4446,1265659,-4682810,-1473933,38.773,-297.0,73.0,-978.0,0,0,0,
4446,1265659,-4682742,-1473917,38.787,-297.0,73.0,-978.0,0,0,0,
4460,1265659,-4682820,-1473876,38.786,-290.0,72.0,-981.0,0,0,0,
4460,1265659,-4682807,-1473887,38.79,-290.0,72.0,-981.0,0,0,0,
4460,1265659,-4682828,-1473947,38.783,-290.0,72.0,-981.0,0,0,0,
4461,1265659,-4682760,-1473830,38.776,-290.0,72.0,-981.0,0,0,0,
4473,1265659,-4682457,-1473893,38.791,-293.0,70.0,-974.0,0,0,0,
4474,1265659,-4682774,-1473956,38.761,-293.0,70.0,-974.0,0,0,0,
4474,1265659,-4682726,-1473876,38.761,-293.0,70.0,-974.0,0,0,0,
4485,1265659,-4682785,-1473873,38.778,-292.0,68.0,-977.0,0,0,0,
4485,1265659,-4682739,-1473838,38.756,-292.0,68.0,-977.0,0,0,0,
4497,1265659,-4682772,-1473818,38.76,-293.0,71.0,-977.0,0,0,0,
4497,1265659,-4682740,-1473898,38.77,-293.0,71.0,-977.0,0,0,0,
4542,1265659,-4682728,-1473909,38.743,-301.0,70.0,-976.0,0,0,0,
4542,1265659,-4682712,-1473897,38.786,-301.0,70.0,-976.0,0,0,0,
4543,1265659,-4682768,-1473888,38.748,-301.0,70.0,-976.0,0,0,0,
4543,1265659,-4682710,-1473918,38.742,-301.0,70.0,-976.0,0,0,0,
4543,1265659,-4682733,-1473868,38.756,-301.0,70.0,-976.0,0,0,0,
4543,1265659,-4682527,-1473856,38.747,-301.0,70.0,-976.0,0,0,0,
4543,1265659,-4682716,-1473843,38.747,-301.0,70.0,-976.0,0,0,0,
4543,1265659,-4682738,-1473884,38.735,-301.0,70.0,-976.0,0,0,0,
4558,1265659,-4682776,-1473852,38.731,-297.0,66.0,-974.0,0,0,0,
4558,1265659,-4682620,-1473804,38.736,-297.0,66.0,-974.0,0,0,0,
4558,1265659,-4682696,-1473861,38.721,-297.0,66.0,-974.0,0,0,0,
4558,1265659,-4682781,-1473896,38.733,-297.0,66.0,-974.0,0,0,0,
4571,1265659,-4682575,-1473814,38.746,-292.0,73.0,-974.0,0,0,0,
4571,1265659,-4682687,-1473852,38.751,-292.0,73.0,-974.0,0,0,0,
4571,1265659,-4682708,-1473902,38.731,-292.0,73.0,-974.0,0,0,0,
4584,1265659,-4682617,-1473846,38.734,-292.0,74.0,-972.0,0,0,0,
4584,1265659,-4682641,-1473916,38.746,-292.0,74.0,-972.0,0,0,0,
4584,1265659,-4682734,-1473885,38.729,-292.0,74.0,-972.0,0,0,0,
4614,1265659,-4682716,-1473897,38.734,-296.0,75.0,-980.0,0,0,0,
4615,1265659,-4682635,-1473836,38.73,-296.0,75.0,-980.0,0,0,0,
4615,1265659,-4682730,-1473894,38.73,-296.0,75.0,-980.0,0,0,0,
4615,1265659,-4682626,-1473851,38.745,-296.0,75.0,-980.0,0,0,0,
4615,1265659,-4682653,-1473853,38.747,-296.0,75.0,-980.0,0,0,0,
4628,1265659,-4682776,-1473898,38.73,-295.0,73.0,-980.0,0,0,0,
4628,1265659,-4682692,-1473902,38.735,-295.0,73.0,-980.0,0,0,0,
4628,1265659,-4682771,-1473890,38.743,-295.0,73.0,-980.0,0,0,0,
4645,1265659,-4682674,-1473853,38.737,-295.0,74.0,-975.0,0,0,0,
4645,1265659,-4682732,-1473751,38.753,-295.0,74.0,-975.0,0,0,0,
4645,1265659,-4682737,-1473853,38.733,-295.0,74.0,-975.0,0,0,0,
4646,1265659,-4682741,-1473999,38.746,-295.0,74.0,-975.0,0,0,0,
4658,1265659,-4682748,-1473897,38.762,-299.0,75.0,-977.0,0,0,0,
4659,1265659,-4682762,-1473924,38.723,-299.0,75.0,-977.0,0,0,0,
4659,1265659,-4682784,-1473900,38.741,-299.0,75.0,-977.0,0,0,0,
4670,1265659,-4682759,-1473859,38.761,-297.0,72.0,-974.0,0,0,0,
4670,1265659,-4682821,-1473825,38.736,-297.0,72.0,-974.0,0,0,0,
4682,1265659,-4682700,-1473879,38.737,-295.0,70.0,-975.0,0,0,0,
4698,1265659,-4682762,-1473870,38.734,-295.0,70.0,-975.0,0,0,0,
4716,1265659,-4682704,-1473905,38.724,-295.0,64.0,-975.0,0,0,0,
4716,1265659,-4682761,-1473864,38.732,-295.0,64.0,-975.0,0,0,0,
4716,1265659,-4682691,-1473931,38.705,-295.0,64.0,-975.0,0,0,0,
4716,1265659,-4682682,-1473940,38.736,-295.0,64.0,-975.0,0,0,0,
4716,1265659,-4682772,-1473917,38.729,-295.0,64.0,-975.0,0,0,0,
4717,1265659,-4682796,-1473892,38.719,-295.0,64.0,-975.0,0,0,0,
4731,1265659,-4682741,-1473911,38.727,-292.0,70.0,-975.0,0,0,0,
4732,1265659,-4682819,-1473853,38.725,-292.0,70.0,-975.0,0,0,0,
4732,1265659,-4682744,-1473885,38.734,-292.0,70.0,-975.0,0,0,0,
4732,1265659,-4682770,-1473862,38.738,-292.0,70.0,-975.0,0,0,0,
4745,1265659,-4682722,-1473907,38.739,-291.0,69.0,-977.0,0,0,0,
4745,1265659,-4682718,-1473865,38.732,-291.0,69.0,-977.0,0,0,0,
4745,1265659,-4682723,-1473943,38.708,-291.0,69.0,-977.0,0,0,0,
4756,1265659,-4682758,-1473881,38.719,-293.0,67.0,-973.0,0,0,0,
4757,1265659,-4682763,-1473912,38.713,-293.0,67.0,-973.0,0,0,0,
4769,1265659,-4682749,-1473950,38.681,-295.0,74.0,-978.0,0,0,0,
4769,1265659,-4682774,-1473908,38.71,-295.0,74.0,-978.0,0,0,0,
4788,1265659,-4682619,-1473868,38.694,-295.0,74.0,-978.0,0,0,0,
4811,1265659,-4682728,-1473907,38.696,-293.0,76.0,-974.0,0,0,0,
4811,1265659,-4682720,-1473921,38.716,-293.0,76.0,-974.0,0,0,0,
4811,1265659,-4682628,-1473871,38.7,-293.0,76.0,-974.0,0,0,0,
4811,1265659,-4682761,-1473870,38.727,-293.0,76.0,-974.0,0,0,0,
4812,1265659,-4682849,-1473843,38.713,-293.0,76.0,-974.0,0,0,0,
4812,1265659,-4682894,-1473966,38.703,-293.0,76.0,-974.0,0,0,0,
4812,1265659,-4682770,-1473900,38.71,-293.0,76.0,-974.0,0,0,0,
4826,1265659,-4682780,-1473872,38.702,-300.0,77.0,-972.0,0,0,0,
4826,1265659,-4682810,-1473888,38.695,-300.0,77.0,-972.0,0,0,0,
4827,1265659,-4682705,-1473920,38.7,-300.0,77.0,-972.0,0,0,0,
4827,1265659,-4682829,-1473923,38.7,-300.0,77.0,-972.0,0,0,0,
4839,1265659,-4682764,-1473917,38.721,-293.0,68.0,-983.0,0,0,0,
4840,1265659,-4682787,-1473912,38.703,-293.0,68.0,-983.0,0,0,0,
4840,1265659,-4682826,-1473900,38.706,-293.0,68.0,-983.0,0,0,0,
4851,1265659,-4682754,-1473917,38.737,-297.0,70.0,-977.0,0,0,0,
4851,1265659,-4682852,-1473923,38.731,-297.0,70.0,-977.0,0,0,0,
4864,1265659,-4682818,-1473973,38.757,-294.0,67.0,-982.0,0,0,0,
4878,1265659,-4682816,-1473905,38.837,-294.0,67.0,-982.0,0,0,0,
4879,1265659,-4682783,-1473914,38.878,-294.0,67.0,-982.0,0,0,0,
