Time (ms),ETI,IR (counts),Red (counts),ECG (uv),Ax (mg),Ay (mg),Az (mg),IR peak,Red peak,ECG peak,SPO2
1153,167823,110344,95403,0.24,140.0,514.0,824.0,0,0,0,
1153,167823,110343,95402,0.101,140.0,514.0,824.0,0,0,0,
1153,167823,110368,95401,0.739,140.0,514.0,824.0,0,0,0,
1168,167823,110387,95395,0.859,143.0,518.0,833.0,0,0,0,
1169,167823,110361,95385,0.228,143.0,518.0,833.0,0,0,0,
1169,167823,110379,95401,0.097,143.0,518.0,833.0,0,0,0,
1169,167823,110378,95394,0.734,143.0,518.0,833.0,0,0,0,
1182,167823,110385,95409,0.851,145.0,514.0,835.0,0,0,0,
1182,167823,110372,95402,0.224,145.0,514.0,835.0,0,0,0,
1182,167823,110377,95396,0.096,145.0,514.0,835.0,0,0,0,
1196,167823,110365,95402,0.758,150.0,520.0,825.0,0,0,0,
1196,167823,110366,95395,0.855,150.0,520.0,825.0,0,0,0,
1196,167823,110328,95393,0.217,150.0,520.0,825.0,0,0,0,
1208,167823,110358,95400,0.106,131.0,523.0,826.0,0,0,0,
1220,167823,110370,95394,0.751,131.0,523.0,826.0,0,0,0,
1237,167823,110373,95393,0.861,141.0,519.0,833.0,0,0,0,
1238,167823,110371,95408,0.223,141.0,519.0,833.0,0,0,0,
1238,167823,110388,95402,0.111,141.0,519.0,833.0,0,0,0,
1238,167823,110353,95393,0.76,141.0,519.0,833.0,0,0,0,
1238,167823,110375,95397,0.852,141.0,519.0,833.0,0,0,0,
1253,167823,110378,95390,0.216,136.0,514.0,827.0,0,0,0,
1253,167823,110369,95399,0.114,136.0,514.0,827.0,0,0,0,
1253,167823,110357,95399,0.767,136.0,514.0,827.0,0,0,0,
1253,167823,110360,95402,0.859,136.0,514.0,827.0,0,0,0,
1269,167823,110349,95416,0.217,144.0,515.0,832.0,0,0,0,
1269,167823,110366,95397,0.124,144.0,515.0,832.0,0,0,0,
1269,167823,110354,95401,0.757,144.0,515.0,832.0,0,0,0,
1282,167823,110352,95409,0.841,131.0,517.0,831.0,0,0,0,
1282,167823,110377,95391,0.213,131.0,517.0,831.0,0,0,0,
1283,167823,110368,95397,0.115,131.0,517.0,831.0,0,0,0,
1296,167823,110377,95400,0.777,141.0,521.0,829.0,0,0,0,
1296,167823,110367,95404,0.852,141.0,521.0,829.0,0,0,0,
1310,167823,110370,95390,0.213,141.0,521.0,829.0,0,0,0,
1327,167823,110377,95390,0.132,144.0,518.0,833.0,0,0,0,
1328,167823,110355,95407,0.774,144.0,518.0,833.0,0,0,0,
1328,167823,110382,95406,0.84,144.0,518.0,833.0,0,0,182,
1328,167823,110380,95395,0.21,144.0,518.0,833.0,0,0,0,
1328,167823,110347,95412,0.135,144.0,518.0,833.0,0,0,0,
1343,167823,110363,95403,0.774,137.0,518.0,825.0,0,0,0,
1343,167823,110376,95392,0.837,137.0,518.0,825.0,0,0,0,
1343,167823,110350,95407,0.197,137.0,518.0,825.0,0,0,0,
1343,167823,110411,95389,0.139,137.0,518.0,825.0,0,0,0,
1357,167823,110360,95404,0.778,144.0,514.0,839.0,0,0,0,
1357,167823,110359,95397,0.829,144.0,514.0,839.0,0,0,0,
1357,167823,110388,95403,0.19,144.0,514.0,839.0,0,0,0,
1369,167823,110376,95399,0.143,141.0,519.0,832.0,0,0,0,
1369,167823,110372,95411,0.781,141.0,519.0,832.0,0,0,0,
1383,167823,110375,95395,0.836,152.0,519.0,832.0,0,0,0,
1383,167823,110366,95402,0.196,152.0,519.0,832.0,0,0,0,
1383,167823,110370,95404,0.135,152.0,519.0,832.0,0,0,0,
1422,167823,110375,95392,0.784,142.0,518.0,826.0,0,0,0,
1422,167823,110373,95404,0.833,142.0,518.0,826.0,0,0,0,
1423,167823,110385,95406,0.184,142.0,518.0,826.0,0,0,0,
1423,167823,110365,95408,0.14,142.0,518.0,826.0,0,0,0,
1423,167823,110385,95407,0.785,142.0,518.0,826.0,0,0,0,
1423,167823,110379,95408,0.822,142.0,518.0,826.0,0,0,0,
1423,167823,110389,95396,0.182,142.0,518.0,826.0,0,0,0,
1438,167823,110376,95416,0.15,134.0,516.0,831.0,0,0,0,
1438,167823,110366,95413,0.774,134.0,516.0,831.0,0,0,0,
1438,167823,110384,95410,0.796,134.0,516.0,831.0,0,0,0,
1438,167823,110335,95405,0.175,134.0,516.0,831.0,0,0,0,
1452,167823,110369,95410,0.146,135.0,517.0,829.0,0,0,0,
1452,167823,110374,95420,0.786,135.0,517.0,829.0,0,0,0,
1452,167823,110392,95403,0.806,135.0,517.0,829.0,0,0,0,
1464,167823,110372,95414,0.178,148.0,521.0,820.0,0,0,0,
1464,167823,110362,95415,0.154,148.0,521.0,820.0,0,0,0,
1478,167823,110375,95399,0.805,139.0,519.0,831.0,0,0,0,
1478,167823,110384,95420,0.835,139.0,519.0,831.0,0,0,0,
1490,167823,110386,95405,0.162,139.0,519.0,831.0,0,0,0,
1507,167823,110389,95410,0.147,141.0,518.0,835.0,0,0,0,
1507,167823,110375,95404,0.803,141.0,518.0,835.0,0,0,0,
1507,167823,110397,95403,0.802,141.0,518.0,835.0,0,0,0,
1507,167823,110352,95406,0.179,141.0,518.0,835.0,0,0,0,
1507,167823,110385,95411,0.164,141.0,518.0,835.0,0,0,0,
1522,167823,110356,95410,0.804,148.0,517.0,832.0,0,0,0,
1522,167823,110371,95399,0.811,148.0,517.0,832.0,0,0,0,
1522,167823,110390,95417,0.156,148.0,517.0,832.0,0,0,0,
1522,167823,110376,95409,0.167,148.0,517.0,832.0,0,0,0,
1539,167823,110385,95407,0.811,141.0,517.0,825.0,0,0,0,
1539,167823,110386,95403,0.8,141.0,517.0,825.0,0,0,0,
1539,167823,110410,95412,0.162,141.0,517.0,825.0,0,0,0,
1552,167823,110342,95415,0.16,142.0,523.0,828.0,0,0,0,
1552,167823,110364,95405,0.807,142.0,523.0,828.0,0,0,0,
1553,167823,110394,95397,0.801,142.0,523.0,828.0,0,0,0,
1566,167823,110372,95401,0.168,141.0,518.0,830.0,0,0,0,
1566,167823,110385,95414,0.167,141.0,518.0,830.0,0,0,0,
1579,167823,110363,95412,0.817,141.0,518.0,830.0,0,0,0,
1596,167823,110406,95402,0.815,143.0,515.0,823.0,0,0,0,
1597,167823,110361,95408,0.157,143.0,515.0,823.0,0,0,0,
1597,167823,110376,95420,0.161,143.0,515.0,823.0,0,0,0,
1597,167823,110393,95396,0.817,143.0,515.0,823.0,0,0,0,
1597,167823,110359,95414,0.797,143.0,515.0,823.0,0,0,0,
1612,167823,110363,95409,0.154,138.0,520.0,829.0,0,0,0,
1612,167823,110379,95404,0.167,138.0,520.0,829.0,0,0,0,
1612,167823,110387,95404,0.805,138.0,520.0,829.0,0,0,0,
1612,167823,110374,95404,0.792,138.0,520.0,829.0,0,0,0,
1626,167823,110385,95406,0.16,142.0,519.0,825.0,0,0,0,
1626,167823,110377,95415,0.174,142.0,519.0,825.0,0,0,0,
1626,167823,110400,95412,0.824,142.0,519.0,825.0,0,0,0,
1638,167823,110391,95426,0.801,140.0,520.0,831.0,0,0,0,
1638,167823,110408,95409,0.141,140.0,520.0,831.0,0,0,0,
1652,167823,110414,95411,0.16,139.0,518.0,837.0,0,0,0,
1652,167823,110374,95417,0.826,139.0,518.0,837.0,0,0,0,
1652,167823,110386,95416,0.781,139.0,518.0,837.0,0,0,0,
1691,167823,110400,95416,0.157,141.0,521.0,820.0,0,0,0,
1692,167823,110364,95415,0.181,141.0,521.0,820.0,0,0,0,
1692,167823,110392,95419,0.827,141.0,521.0,820.0,0,0,0,
1692,167823,110368,95421,0.79,141.0,521.0,820.0,0,0,0,
1692,167823,110417,95414,0.139,141.0,521.0,820.0,0,0,0,
1692,167823,110397,95416,0.179,141.0,521.0,820.0,0,0,0,
1692,167823,110384,95414,0.83,141.0,521.0,820.0,0,0,0,
1707,167823,110393,95407,0.778,143.0,517.0,830.0,0,0,0,
1707,167823,110387,95408,0.137,143.0,517.0,830.0,0,0,0,
1707,167823,110401,95405,0.187,143.0,517.0,830.0,0,0,0,
1707,167823,110369,95410,0.832,143.0,517.0,830.0,0,0,0,
1721,167823,110400,95414,0.776,139.0,516.0,833.0,0,0,0,
1721,167823,110361,95421,0.13,139.0,516.0,833.0,0,0,0,
1721,167823,110381,95419,0.188,139.0,516.0,833.0,0,0,0,
1733,167823,110403,95419,0.848,135.0,518.0,832.0,0,0,148,
1733,167823,110394,95412,0.786,135.0,518.0,832.0,0,0,0,
1747,167823,110365,95422,0.128,132.0,517.0,825.0,0,0,0,
1747,167823,110393,95414,0.198,132.0,517.0,825.0,0,0,0,
1769,167823,110369,95410,0.836,132.0,517.0,825.0,0,0,0,
1789,167823,110399,95404,0.78,141.0,519.0,836.0,0,0,0,
1789,167823,110400,95413,0.134,141.0,519.0,836.0,0,0,0,
1789,167823,110407,95423,0.203,141.0,519.0,836.0,0,0,0,
1789,167823,110380,95408,0.857,141.0,519.0,836.0,0,0,0,
1789,167823,110369,95418,0.774,141.0,519.0,836.0,0,0,0,
1789,167823,110369,95402,0.125,141.0,519.0,836.0,0,0,0,
1790,167823,110399,95418,0.2,141.0,519.0,836.0,0,0,0,
1805,167823,110388,95421,0.839,139.0,518.0,826.0,0,0,0,
1805,167823,110373,95415,0.758,139.0,518.0,826.0,0,0,0,
1805,167823,110360,95407,0.121,139.0,518.0,826.0,0,0,0,
1805,167823,110380,95416,0.214,139.0,518.0,826.0,0,0,0,
1822,167823,110365,95428,0.852,144.0,520.0,826.0,0,0,0,
1822,167823,110402,95410,0.763,144.0,520.0,826.0,0,0,0,
1822,167823,110380,95413,0.113,144.0,520.0,826.0,0,0,0,
1822,167823,110424,95426,0.204,144.0,520.0,826.0,0,0,0,
1836,167823,110378,95416,0.848,144.0,521.0,831.0,0,0,0,
1836,167823,110382,95419,0.742,144.0,521.0,831.0,0,0,0,
1849,167823,110415,95406,0.114,144.0,521.0,831.0,0,0,0,
1866,167823,110417,95423,0.205,134.0,517.0,826.0,0,0,0,
1866,167823,110394,95418,0.844,134.0,517.0,826.0,0,0,0,
1866,167823,110398,95418,0.746,134.0,517.0,826.0,0,0,0,
1866,167823,110386,95410,0.116,134.0,517.0,826.0,0,0,0,
1867,167823,110397,95416,0.214,134.0,517.0,826.0,0,0,0,
1880,167823,110384,95413,0.847,144.0,522.0,821.0,0,0,0,
1880,167823,110349,95417,0.741,144.0,522.0,821.0,0,0,0,
1880,167823,110375,95423,0.11,144.0,522.0,821.0,0,0,0,
1894,167823,110425,95409,0.214,141.0,518.0,828.0,0,0,0,
1894,167823,110373,95418,0.86,141.0,518.0,828.0,0,0,0,
1894,167823,110374,95409,0.741,141.0,518.0,828.0,0,0,0,
1908,167823,110361,95417,0.101,140.0,519.0,834.0,0,0,0,
1908,167823,110379,95421,0.222,140.0,519.0,834.0,0,0,0,
1908,167823,110377,95421,0.852,140.0,519.0,834.0,0,0,0,
1921,167823,110405,95435,0.737,143.0,518.0,829.0,0,0,0,
1921,167823,110384,95411,0.117,143.0,518.0,829.0,0,0,0,
1922,167823,110395,95414,0.229,143.0,518.0,829.0,0,0,0,
1961,167823,110398,95419,0.868,141.0,517.0,822.0,0,0,0,
1961,167823,110357,95425,0.741,141.0,517.0,822.0,0,0,0,
1961,167823,110382,95421,0.1,141.0,517.0,822.0,0,0,0,
1962,167823,110447,95418,0.244,141.0,517.0,822.0,68,0,0,
1962,167823,110373,95417,0.862,141.0,517.0,822.0,0,0,0,
1962,167823,110406,95420,0.726,141.0,517.0,822.0,0,0,0,
1962,167823,110385,95422,0.104,141.0,517.0,822.0,0,0,0,
1977,167823,110375,95425,0.231,150.0,517.0,833.0,0,0,0,
1977,167823,110400,95426,0.854,150.0,517.0,833.0,0,0,0,
1977,167823,110357,95419,0.719,150.0,517.0,833.0,0,0,0,
1977,167823,110378,95411,0.106,150.0,517.0,833.0,0,0,0,
1991,167823,110389,95422,0.245,143.0,519.0,827.0,0,0,0,
1991,167823,110388,95414,0.859,143.0,519.0,827.0,0,0,0,
1991,167823,110379,95419,0.714,143.0,519.0,827.0,0,0,0,
2003,167823,110403,95418,0.097,143.0,519.0,826.0,0,0,0,
2004,167823,110373,95413,0.244,143.0,519.0,826.0,0,0,0,
2017,167823,110397,95426,0.883,145.0,518.0,829.0,0,0,0,
2017,167823,110389,95421,0.735,145.0,518.0,829.0,0,0,0,
2029,167823,110399,95430,0.086,145.0,518.0,829.0,0,0,0,
2046,167823,110392,95412,0.241,148.0,520.0,833.0,0,0,0,
2046,167823,110378,95408,0.87,148.0,520.0,833.0,0,0,0,
2046,167823,110390,95412,0.715,148.0,520.0,833.0,0,0,0,
2046,167823,110392,95421,0.103,148.0,520.0,833.0,0,0,0,
2046,167823,110387,95425,0.248,148.0,520.0,833.0,0,0,0,
2060,167823,110405,95421,0.881,144.0,517.0,824.0,0,0,0,
2060,167823,110389,95429,0.717,144.0,517.0,824.0,0,0,0,
2060,167823,110408,95414,0.089,144.0,517.0,824.0,0,0,0,
2077,167823,110427,95412,0.266,136.0,521.0,833.0,0,0,0,
2077,167823,110405,95425,0.888,136.0,521.0,833.0,0,0,0,
2077,167823,110391,95420,0.714,136.0,521.0,833.0,0,0,0,
2077,167823,110385,95417,0.089,136.0,521.0,833.0,0,0,0,
2091,167823,110412,95432,0.261,146.0,513.0,835.0,0,0,0,
2091,167823,110403,95431,0.888,146.0,513.0,835.0,0,0,0,
2091,167823,110393,95437,0.718,146.0,513.0,835.0,0,0,0,
2103,167823,110418,95424,0.097,146.0,515.0,815.0,0,0,0,
2103,167823,110393,95428,0.26,146.0,515.0,815.0,0,0,0,
2137,167823,110403,95433,0.871,142.0,516.0,822.0,0,0,0,
2137,167823,110384,95439,0.707,142.0,516.0,822.0,0,0,0,
2138,167823,110384,95410,0.076,142.0,516.0,822.0,0,0,0,
2138,167823,110386,95419,0.259,142.0,516.0,822.0,0,0,0,
2138,167823,110390,95435,0.89,142.0,516.0,822.0,0,0,148,
2138,167823,110358,95416,0.701,142.0,516.0,822.0,0,0,0,
2153,167823,110406,95436,0.079,148.0,519.0,824.0,0,0,0,
2153,167823,110394,95429,0.264,148.0,519.0,824.0,0,0,0,
2153,167823,110408,95427,0.886,148.0,519.0,824.0,0,0,0,
2153,167823,110416,95424,0.692,148.0,519.0,824.0,0,0,0,
2167,167823,110390,95442,0.084,141.0,519.0,827.0,0,0,0,
2167,167823,110406,95433,0.277,141.0,519.0,827.0,0,0,0,
2167,167823,110379,95421,0.901,141.0,519.0,827.0,0,0,0,
2181,167823,110396,95432,0.703,143.0,519.0,836.0,0,0,0,
2181,167823,110353,95402,0.075,143.0,519.0,836.0,0,0,0,
2181,167823,110387,95422,0.259,143.0,519.0,836.0,0,0,0,
2192,167823,110396,95414,0.898,143.0,517.0,829.0,0,0,0,
2193,167823,110380,95425,0.691,143.0,517.0,829.0,0,0,0,
2229,167823,110382,95427,0.06,140.0,520.0,824.0,0,0,0,
2229,167823,110381,95435,0.279,140.0,520.0,824.0,0,0,0,
2229,167823,110388,95432,0.875,140.0,520.0,824.0,0,0,0,
2229,167823,110434,95421,0.678,140.0,520.0,824.0,0,0,0,
2229,167823,110418,95424,0.091,140.0,520.0,824.0,0,0,0,
2229,167823,110407,95429,0.289,140.0,520.0,824.0,0,0,0,
2244,167823,110399,95429,0.895,144.0,516.0,829.0,0,0,0,
2245,167823,110397,95425,0.684,144.0,516.0,829.0,0,0,0,
2245,167823,110399,95422,0.061,144.0,516.0,829.0,0,0,0,
2245,167823,110423,95427,0.282,144.0,516.0,829.0,0,0,0,
2258,167823,110412,95435,0.907,148.0,521.0,827.0,0,0,0,
2259,167823,110391,95441,0.681,148.0,521.0,827.0,0,43,0,
2259,167823,110376,95422,0.044,148.0,521.0,827.0,0,0,0,
2272,167823,110405,95430,0.272,140.0,519.0,833.0,0,0,0,
2272,167823,110391,95424,0.901,140.0,519.0,833.0,0,0,0,
2273,167823,110396,95439,0.667,140.0,519.0,833.0,0,0,0,
2286,167823,110403,95427,0.063,148.0,516.0,840.0,0,0,0,
2286,167823,110408,95429,0.298,148.0,516.0,840.0,0,0,0,
2298,167823,110388,95420,0.904,148.0,516.0,840.0,0,0,0,
2315,167823,110408,95427,0.679,149.0,521.0,825.0,0,0,0,
2315,167823,110391,95427,0.066,149.0,521.0,825.0,0,0,0,
