Time (ms),ETI,IR (counts),Red (counts),ECG (uv),Ax (mg),Ay (mg),Az (mg),IR peak,Red peak,ECG peak,SPO2
386,261767,209740,161491,1.432,-501.0,1098.0,731.0,0,0,0,
404,261767,209742,161463,1.167,-494.0,1097.0,733.0,0,0,0,
404,261767,209743,161489,1.282,-494.0,1097.0,733.0,0,0,0,
404,261767,209729,161476,1.526,-494.0,1097.0,733.0,0,0,0,
417,261767,209736,161511,1.449,-497.0,1095.0,729.0,0,0,0,
417,261767,209752,161490,1.189,-497.0,1095.0,729.0,0,0,0,
417,261767,209769,161502,1.266,-497.0,1095.0,729.0,0,0,0,
439,261767,209729,161469,1.525,-498.0,1098.0,734.0,0,0,0,
439,261767,209761,161470,1.449,-498.0,1098.0,734.0,0,0,0,
439,261767,209751,161497,1.166,-498.0,1098.0,734.0,0,0,0,
439,261767,209732,161504,1.289,-498.0,1098.0,734.0,0,0,0,
451,261767,209752,161485,1.519,-501.0,1101.0,737.0,0,0,0,
451,261767,209739,161482,1.441,-501.0,1101.0,737.0,0,0,0,
451,261767,209760,161529,1.176,-501.0,1101.0,737.0,0,0,0,
469,261767,209710,161475,1.265,-501.0,1098.0,724.0,0,0,0,
469,261767,209770,161511,1.519,-501.0,1098.0,724.0,0,0,0,
469,261767,209732,161493,1.451,-501.0,1098.0,724.0,0,0,0,
481,261767,209763,161490,1.186,-499.0,1097.0,728.0,0,0,0,
481,261767,209773,161519,1.28,-499.0,1097.0,728.0,0,0,0,
481,261767,209751,161521,1.502,-499.0,1097.0,728.0,0,0,0,
500,261767,209750,161481,1.446,-497.0,1099.0,730.0,0,0,0,
500,261767,209749,161521,1.185,-497.0,1099.0,730.0,0,0,0,
500,261767,209745,161511,1.267,-497.0,1099.0,730.0,0,0,0,
512,261767,209759,161497,1.533,-500.0,1097.0,735.0,0,0,0,
512,261767,209745,161493,1.447,-500.0,1097.0,735.0,0,0,0,
512,261767,209786,161508,1.179,-500.0,1097.0,735.0,0,0,0,
530,261767,209757,161522,1.279,-495.0,1090.0,730.0,0,0,0,
530,261767,209784,161528,1.512,-495.0,1090.0,730.0,0,0,0,
530,261767,209755,161521,1.464,-495.0,1090.0,730.0,0,0,0,
542,261767,209768,161536,1.194,-498.0,1100.0,730.0,0,0,0,
542,261767,209767,161505,1.26,-498.0,1100.0,730.0,0,0,0,
542,261767,209755,161533,1.51,-498.0,1100.0,730.0,0,0,0,
560,261767,209757,161523,1.447,-494.0,1097.0,728.0,0,0,0,
560,261767,209790,161493,1.198,-494.0,1097.0,728.0,0,0,0,
560,261767,209779,161528,1.264,-494.0,1097.0,728.0,0,0,0,
577,261767,209787,161522,1.499,-509.0,1098.0,730.0,0,0,0,
577,261767,209768,161542,1.46,-509.0,1098.0,730.0,0,0,0,
577,261767,209757,161523,1.174,-509.0,1098.0,730.0,0,0,0,
578,261767,209779,161539,1.248,-509.0,1098.0,730.0,0,0,0,
597,261767,209760,161500,1.518,-499.0,1095.0,733.0,0,0,0,
597,261767,209814,161526,1.443,-499.0,1095.0,733.0,0,0,0,
597,261767,209781,161506,1.179,-499.0,1095.0,733.0,0,0,0,
597,261767,209789,161511,1.268,-499.0,1095.0,733.0,0,0,0,
608,261767,209763,161509,1.508,-498.0,1096.0,722.0,0,0,0,
608,261767,209778,161533,1.46,-498.0,1096.0,722.0,0,0,0,
627,261767,209784,161516,1.18,-502.0,1101.0,728.0,0,0,0,
627,261767,209774,161496,1.269,-502.0,1101.0,728.0,0,0,0,
627,261767,209764,161541,1.509,-502.0,1101.0,728.0,0,0,0,
627,261767,209776,161550,1.457,-502.0,1101.0,728.0,0,0,0,
638,261767,209800,161542,1.197,-498.0,1093.0,728.0,0,0,0,
638,261767,209747,161538,1.253,-498.0,1093.0,728.0,0,0,0,
658,261767,209801,161548,1.499,-507.0,1103.0,730.0,0,0,0,
658,261767,209774,161531,1.472,-507.0,1103.0,730.0,0,0,0,
658,261767,209757,161535,1.18,-507.0,1103.0,730.0,0,0,0,
658,261767,209782,161537,1.266,-507.0,1103.0,730.0,0,0,0,
669,261767,209818,161524,1.516,-501.0,1098.0,729.0,0,0,0,
669,261767,209791,161521,1.457,-501.0,1098.0,729.0,0,0,0,
688,261767,209772,161534,1.199,-497.0,1098.0,735.0,0,0,0,
688,261767,209748,161543,1.259,-497.0,1098.0,735.0,0,0,0,
688,261767,209776,161504,1.501,-497.0,1098.0,735.0,0,0,0,
688,261767,209763,161559,1.472,-497.0,1098.0,735.0,0,0,0,
703,261767,209792,161537,1.19,-494.0,1096.0,731.0,0,0,0,
703,261767,209805,161580,1.258,-494.0,1096.0,731.0,0,0,0,
703,261767,209802,161536,1.503,-494.0,1096.0,731.0,0,0,0,
722,261767,209804,161544,1.469,-501.0,1096.0,730.0,0,0,0,
722,261767,209765,161542,1.204,-501.0,1096.0,730.0,0,0,0,
722,261767,209788,161535,1.239,-501.0,1096.0,730.0,0,0,0,
722,261767,209791,161544,1.507,-501.0,1096.0,730.0,0,0,0,
733,261767,209765,161547,1.474,-504.0,1100.0,726.0,0,0,0,
733,261767,209808,161548,1.183,-504.0,1100.0,726.0,0,0,0,
753,261767,209797,161537,1.254,-506.0,1098.0,726.0,0,0,0,
753,261767,209763,161539,1.498,-506.0,1098.0,726.0,0,0,0,
753,261767,209790,161545,1.462,-506.0,1098.0,726.0,0,0,0,
753,261767,209800,161561,1.207,-506.0,1098.0,726.0,0,0,0,
764,261767,209801,161557,1.242,-503.0,1098.0,725.0,0,0,0,
764,261767,209803,161545,1.499,-503.0,1098.0,725.0,0,0,0,
783,261767,209750,161561,1.463,-498.0,1097.0,727.0,0,0,0,
783,261767,209808,161541,1.199,-498.0,1097.0,727.0,0,0,0,
783,261767,209780,161540,1.251,-498.0,1097.0,727.0,0,0,0,
783,261767,209809,161521,1.495,-498.0,1097.0,727.0,0,0,0,
796,261767,209746,161546,1.478,-499.0,1098.0,727.0,0,0,0,
796,261767,209796,161584,1.202,-499.0,1098.0,727.0,0,0,0,
796,261767,209809,161560,1.226,-499.0,1098.0,727.0,0,0,0,
814,261767,209764,161539,1.51,-504.0,1100.0,726.0,0,0,0,
814,261767,209818,161548,1.473,-504.0,1100.0,726.0,0,0,0,
814,261767,209774,161535,1.189,-504.0,1100.0,726.0,0,0,0,
827,261767,209809,161572,1.257,-500.0,1102.0,737.0,0,0,0,
827,261767,209779,161561,1.489,-500.0,1102.0,737.0,0,0,0,
827,261767,209803,161564,1.468,-500.0,1102.0,737.0,0,0,0,
851,261767,209809,161568,1.204,-499.0,1096.0,734.0,0,0,0,
851,261767,209830,161544,1.235,-499.0,1096.0,734.0,0,0,0,
851,261767,209853,161534,1.5,-499.0,1096.0,734.0,0,0,0,
851,261767,209781,161538,1.474,-499.0,1096.0,734.0,0,0,0,
863,261767,209773,161549,1.206,-508.0,1097.0,734.0,0,0,0,
864,261767,209759,161525,1.249,-508.0,1097.0,734.0,0,0,0,
864,261767,209826,161562,1.496,-508.0,1097.0,734.0,0,0,0,
883,261767,209790,161555,1.51,-501.0,1096.0,727.0,0,0,0,
883,261767,209812,161542,1.21,-501.0,1096.0,727.0,0,0,0,
883,261767,209817,161554,1.238,-501.0,1096.0,727.0,0,0,0,
883,261767,209824,161562,1.502,-501.0,1096.0,727.0,0,0,0,
895,261767,209794,161565,1.471,-501.0,1097.0,727.0,0,0,0,
895,261767,209815,161549,1.206,-501.0,1097.0,727.0,0,0,0,
895,261767,209841,161587,1.234,-501.0,1097.0,727.0,0,0,0,
913,261767,209804,161569,1.478,-502.0,1100.0,735.0,0,0,0,
914,261767,209814,161572,1.484,-502.0,1100.0,735.0,0,0,0,
914,261767,209805,161587,1.2,-502.0,1100.0,735.0,0,0,0,
926,261767,209815,161586,1.243,-501.0,1096.0,736.0,0,0,0,
926,261767,209843,161554,1.503,-501.0,1096.0,736.0,0,0,0,
926,261767,209861,161601,1.464,-501.0,1096.0,736.0,0,0,0,
944,261767,209851,161573,1.21,-498.0,1099.0,725.0,0,0,0,
944,261767,209860,161580,1.23,-498.0,1099.0,725.0,0,0,0,
944,261767,209845,161573,1.485,-498.0,1099.0,725.0,0,0,0,
956,261767,209803,161582,1.506,-501.0,1101.0,728.0,0,0,0,
956,261767,209844,161553,1.204,-501.0,1101.0,728.0,0,0,0,
956,261767,209888,161560,1.231,-501.0,1101.0,728.0,0,0,0,
978,261767,209866,161599,1.494,-500.0,1097.0,734.0,0,0,0,
978,261767,209858,161584,1.475,-500.0,1097.0,734.0,0,0,0,
978,261767,209836,161589,1.208,-500.0,1097.0,734.0,0,0,0,
978,261767,209868,161574,1.238,-500.0,1097.0,734.0,0,0,0,
990,261767,209850,161577,1.48,-506.0,1099.0,727.0,0,0,0,
991,261767,209882,161631,1.48,-506.0,1099.0,727.0,0,0,0,
991,261767,209874,161583,1.197,-506.0,1099.0,727.0,0,0,0,
1009,261767,209829,161582,1.24,-504.0,1101.0,730.0,0,0,0,
1009,261767,209899,161613,1.475,-504.0,1101.0,730.0,0,0,0,
1009,261767,209909,161605,1.485,-504.0,1101.0,730.0,0,0,0,
1021,261767,209889,161599,1.231,-496.0,1097.0,732.0,0,0,0,
1021,261767,209865,161584,1.229,-496.0,1097.0,732.0,0,0,0,
1021,261767,209890,161579,1.479,-496.0,1097.0,732.0,0,0,0,
1039,261767,209915,161613,1.491,-503.0,1098.0,722.0,0,0,0,
1039,261767,209927,161624,1.202,-503.0,1098.0,722.0,0,0,0,
1039,261767,209899,161615,1.231,-503.0,1098.0,722.0,0,0,0,
1051,261767,209881,161615,1.481,-502.0,1096.0,726.0,0,0,0,
1051,261767,209881,161577,1.487,-502.0,1096.0,726.0,0,0,0,
1051,261767,209869,161622,1.228,-502.0,1096.0,726.0,0,0,0,
1069,261767,209905,161606,1.235,-499.0,1101.0,729.0,0,0,0,
1070,261767,209910,161615,1.487,-499.0,1101.0,729.0,0,0,0,
1070,261767,209877,161651,1.488,-499.0,1101.0,729.0,0,0,0,
1082,261767,209880,161611,1.214,-498.0,1103.0,729.0,0,0,0,
1082,261767,209914,161618,1.236,-498.0,1103.0,729.0,0,0,0,
1082,261767,209874,161626,1.474,-498.0,1103.0,729.0,0,0,0,
1100,261767,209936,161654,1.501,-493.0,1093.0,723.0,0,0,139,
1100,261767,209916,161610,1.228,-493.0,1093.0,723.0,0,0,0,
1100,261767,209886,161640,1.224,-493.0,1093.0,723.0,0,0,0,
1117,261767,209915,161636,1.494,-498.0,1096.0,730.0,0,0,0,
1117,261767,209885,161646,1.493,-498.0,1096.0,730.0,0,0,0,
1117,261767,209929,161627,1.212,-498.0,1096.0,730.0,0,0,0,
1117,261767,209885,161635,1.232,-498.0,1096.0,730.0,0,0,0,
1135,261767,209923,161623,1.476,-499.0,1097.0,730.0,0,0,0,
1135,261767,209950,161631,1.499,-499.0,1097.0,730.0,0,0,0,
1135,261767,209903,161630,1.227,-499.0,1097.0,730.0,0,0,0,
1147,261767,209882,161627,1.227,-498.0,1099.0,735.0,0,0,0,
1147,261767,209883,161607,1.491,-498.0,1099.0,735.0,0,0,0,
1147,261767,209888,161632,1.491,-498.0,1099.0,735.0,0,0,0,
1167,261767,209911,161644,1.234,-506.0,1093.0,726.0,0,0,0,
1167,261767,209917,161639,1.234,-506.0,1093.0,726.0,0,0,0,
1167,261767,209914,161647,1.461,-506.0,1093.0,726.0,0,0,0,
1167,261767,209920,161645,1.509,-506.0,1093.0,726.0,0,0,0,
1178,261767,209888,161637,1.222,-502.0,1099.0,728.0,0,0,0,
1178,261767,209926,161650,1.206,-502.0,1099.0,728.0,0,0,0,
1197,261767,209917,161667,1.472,-502.0,1097.0,734.0,0,0,0,
1197,261767,209911,161625,1.495,-502.0,1097.0,734.0,0,0,0,
1197,261767,209924,161652,1.224,-502.0,1097.0,734.0,0,0,0,
1197,261767,209947,161625,1.223,-502.0,1097.0,734.0,0,0,0,
1208,261767,209903,161636,1.466,-497.0,1098.0,729.0,0,0,0,
1208,261767,209951,161654,1.499,-497.0,1098.0,729.0,0,0,0,
1228,261767,209930,161650,1.209,-498.0,1097.0,728.0,0,0,0,
1228,261767,209965,161649,1.22,-498.0,1097.0,728.0,0,0,0,
1228,261767,209944,161662,1.472,-498.0,1097.0,728.0,0,0,0,
1228,261767,209897,161670,1.495,-498.0,1097.0,728.0,0,0,0,
1242,261767,209953,161656,1.233,-496.0,1097.0,731.0,0,0,0,
1242,261767,209948,161640,1.206,-496.0,1097.0,731.0,0,0,0,
1242,261767,209968,161661,1.447,-496.0,1097.0,731.0,0,0,0,
1262,261767,209934,161672,1.514,-501.0,1096.0,731.0,0,0,0,
1262,261767,209922,161648,1.221,-501.0,1096.0,731.0,0,0,0,
1262,261767,209960,161610,1.211,-501.0,1096.0,731.0,0,0,0,
1262,261767,209948,161669,1.479,-501.0,1096.0,731.0,0,0,0,
1273,261767,209940,161668,1.501,-497.0,1096.0,731.0,0,0,0,
1273,261767,209939,161659,1.237,-497.0,1096.0,731.0,0,0,0,
1292,261767,209946,161634,1.215,-501.0,1101.0,727.0,0,0,0,
1292,261767,209912,161674,1.47,-501.0,1101.0,727.0,0,0,0,
1292,261767,209936,161649,1.504,-501.0,1101.0,727.0,0,0,0,
1293,261767,209955,161664,1.228,-501.0,1101.0,727.0,0,0,0,
1303,261767,209934,161672,1.219,-497.0,1098.0,720.0,0,0,0,
1303,261767,209967,161672,1.461,-497.0,1098.0,720.0,0,0,0,
1323,261767,209960,161680,1.488,-509.0,1099.0,735.0,0,0,0,
1323,261767,209969,161672,1.241,-509.0,1099.0,735.0,0,0,0,
1323,261767,209956,161675,1.204,-509.0,1099.0,735.0,0,0,0,
1323,261767,209951,161663,1.464,-509.0,1099.0,735.0,0,0,0,
1334,261767,209930,161682,1.512,-503.0,1095.0,735.0,0,0,0,
1334,261767,209931,161657,1.226,-503.0,1095.0,735.0,0,0,0,
1353,261767,209959,161672,1.213,-502.0,1099.0,734.0,0,0,0,
1353,261767,209940,161674,1.464,-502.0,1099.0,734.0,0,0,0,
1353,261767,209984,161680,1.499,-502.0,1099.0,734.0,0,0,0,
1353,261767,209962,161678,1.24,-502.0,1099.0,734.0,0,0,0,
1366,261767,209936,161713,1.206,-503.0,1099.0,728.0,0,0,0,
1366,261767,209950,161652,1.465,-503.0,1099.0,728.0,0,0,0,
1366,261767,209959,161689,1.504,-503.0,1099.0,728.0,0,0,0,
1389,261767,209972,161690,1.236,-500.0,1096.0,735.0,0,0,0,
1389,261767,209987,161693,1.214,-500.0,1096.0,735.0,0,0,0,
1389,261767,209953,161701,1.451,-500.0,1096.0,735.0,0,0,0,
1389,261767,209951,161695,1.521,-500.0,1096.0,735.0,0,0,0,
1401,261767,209957,161696,1.246,-502.0,1102.0,727.0,0,0,0,
1401,261767,209951,161698,1.201,-502.0,1102.0,727.0,0,0,0,
1401,261767,209986,161695,1.454,-502.0,1102.0,727.0,0,0,0,
1420,261767,209978,161677,1.514,-498.0,1099.0,731.0,0,0,0,
1420,261767,209965,161710,1.247,-498.0,1099.0,731.0,0,0,0,
1420,261767,209957,161699,1.21,-498.0,1099.0,731.0,0,0,0,
1432,261767,209975,161662,1.459,-502.0,1095.0,732.0,0,0,0,
1432,261767,209978,161695,1.522,-502.0,1095.0,732.0,0,0,0,
1432,261767,209956,161703,1.24,-502.0,1095.0,732.0,0,0,0,
1452,261767,209988,161712,1.201,-506.0,1094.0,727.0,0,0,0,
1452,261767,209968,161715,1.462,-506.0,1094.0,727.0,0,0,0,
1452,261767,209974,161704,1.5,-506.0,1094.0,727.0,0,0,0,
1452,261767,209967,161692,1.249,-506.0,1094.0,727.0,0,0,0,
1463,261767,209936,161701,1.208,-497.0,1097.0,732.0,0,0,0,
1463,261767,210008,161682,1.448,-497.0,1097.0,732.0,0,0,0,
1484,261767,209965,161690,1.529,-500.0,1099.0,735.0,0,0,156,
1484,261767,209955,161712,1.256,-500.0,1099.0,735.0,0,0,0,
1484,261767,209970,161688,1.199,-500.0,1099.0,735.0,0,0,0,
1484,261767,210001,161714,1.468,-500.0,1099.0,735.0,0,0,0,
1497,261767,210004,161702,1.509,-503.0,1099.0,729.0,0,0,0,
1497,261767,209905,161677,1.247,-503.0,1099.0,729.0,0,0,0,
1497,261767,210043,161698,1.188,-503.0,1099.0,729.0,0,0,0,
1519,261767,209940,161728,1.44,-498.0,1098.0,723.0,0,0,0,
1519,261767,210007,161715,1.528,-498.0,1098.0,723.0,0,0,0,
1519,261767,209924,161701,1.238,-498.0,1098.0,723.0,0,0,0,
1519,261767,209992,161670,1.203,-498.0,1098.0,723.0,0,0,0,
1532,261767,209963,161711,1.46,-497.0,1097.0,720.0,0,0,0,
1532,261767,210003,161713,1.511,-497.0,1097.0,720.0,0,0,0,
1532,261767,209983,161714,1.243,-497.0,1097.0,720.0,0,0,0,
1550,261767,209982,161721,1.196,-500.0,1095.0,733.0,0,0,0,
1550,261767,209986,161727,1.446,-500.0,1095.0,733.0,0,0,0,
1550,261767,209984,161718,1.526,-500.0,1095.0,733.0,0,0,0,
1562,261767,209972,161686,1.253,-505.0,1097.0,725.0,0,0,0,
1562,261767,209996,161735,1.202,-505.0,1097.0,725.0,0,0,0,
1562,261767,210004,161723,1.448,-505.0,1097.0,725.0,0,0,0,
1583,261767,210026,161733,1.517,-506.0,1095.0,727.0,0,0,0,
1583,261767,210032,161758,1.265,-506.0,1095.0,727.0,0,0,0,
1583,261767,210002,161707,1.177,-506.0,1095.0,727.0,0,0,0,
1583,261767,210033,161730,1.443,-506.0,1095.0,727.0,0,0,0,
1594,261767,209988,161760,1.531,-500.0,1099.0,731.0,0,0,0,
1594,261767,210022,161723,1.251,-500.0,1099.0,731.0,0,0,0,
1613,261767,209994,161740,1.213,-495.0,1096.0,729.0,0,0,0,
1613,261767,210005,161739,1.46,-495.0,1096.0,729.0,0,0,0,
1613,261767,210024,161727,1.514,-495.0,1096.0,729.0,0,0,0,
1613,261767,210052,161721,1.263,-495.0,1096.0,729.0,0,0,0,
1625,261767,210050,161749,1.192,-496.0,1100.0,738.0,0,0,0,
1625,261767,210078,161701,1.442,-496.0,1100.0,738.0,0,0,0,
1625,261767,210078,161734,1.517,-496.0,1100.0,738.0,0,0,0,
1648,261767,210004,161720,1.258,-502.0,1096.0,726.0,0,0,0,
1648,261767,210061,161748,1.203,-502.0,1096.0,726.0,0,0,0,
1648,261767,210025,161710,1.429,-502.0,1096.0,726.0,0,0,0,
1648,261767,210059,161726,1.527,-502.0,1096.0,726.0,0,0,0,
1659,261767,210057,161702,1.271,-504.0,1102.0,733.0,0,0,0,
1659,261767,210035,161769,1.184,-504.0,1102.0,733.0,0,0,0,
1679,261767,210072,161729,1.424,-501.0,1097.0,727.0,0,0,0,
1679,261767,210045,161736,1.523,-501.0,1097.0,727.0,0,0,0,
1679,261767,210073,161730,1.252,-501.0,1097.0,727.0,0,0,0,
1679,261767,210062,161758,1.203,-501.0,1097.0,727.0,0,0,0,
1691,261767,210020,161757,1.439,-499.0,1095.0,726.0,0,0,0,
1692,261767,210035,161746,1.527,-499.0,1095.0,726.0,0,0,0,
1692,261767,210061,161770,1.261,-499.0,1095.0,726.0,0,0,0,
1712,261767,210039,161764,1.184,-500.0,1098.0,726.0,0,0,0,
1712,261767,210068,161729,1.443,-500.0,1098.0,726.0,0,0,0,
1712,261767,210067,161747,1.529,-500.0,1098.0,726.0,0,0,0,
1712,261767,210087,161738,1.272,-500.0,1098.0,726.0,0,0,0,
1723,261767,210126,161784,1.196,-498.0,1096.0,729.0,0,0,0,
1723,261767,210057,161746,1.416,-498.0,1096.0,729.0,0,0,0,
1742,261767,210076,161782,1.512,-506.0,1098.0,730.0,0,0,0,
1742,261767,210087,161755,1.275,-506.0,1098.0,730.0,0,0,0,
1742,261767,210097,161750,1.181,-506.0,1098.0,730.0,0,0,0,
1742,261767,210059,161783,1.443,-506.0,1098.0,730.0,0,0,0,
1753,261767,210085,161765,1.525,-502.0,1097.0,723.0,0,0,0,
1753,261767,210059,161765,1.264,-502.0,1097.0,723.0,0,0,0,
1773,261767,210100,161738,1.192,-500.0,1098.0,737.0,0,0,0,
1773,261767,210105,161758,1.425,-500.0,1098.0,737.0,0,0,0,
1773,261767,210099,161774,1.528,-500.0,1098.0,737.0,0,0,0,
1773,261767,210084,161783,1.279,-500.0,1098.0,737.0,0,0,0,
1788,261767,210110,161786,1.185,-502.0,1099.0,740.0,0,0,0,
1788,261767,210121,161803,1.43,-502.0,1099.0,740.0,0,0,0,
1788,261767,210114,161782,1.512,-502.0,1099.0,740.0,0,0,0,
1807,261767,210105,161791,1.276,-499.0,1098.0,729.0,0,0,0,
1807,261767,210083,161794,1.185,-499.0,1098.0,729.0,0,0,0,
1807,261767,210106,161766,1.417,-499.0,1098.0,729.0,0,0,0,
1807,261767,210086,161756,1.543,-499.0,1098.0,729.0,0,0,185,
1818,261767,210102,161767,1.275,-502.0,1096.0,725.0,0,0,0,
1818,261767,210120,161796,1.176,-502.0,1096.0,725.0,0,0,0,
1838,261767,210104,161783,1.42,-500.0,1101.0,732.0,0,0,0,
1838,261767,210117,161799,1.535,-500.0,1101.0,732.0,0,0,0,
1838,261767,210110,161811,1.285,-500.0,1101.0,732.0,0,0,0,
1838,261767,210157,161792,1.193,-500.0,1101.0,732.0,0,0,0,
1849,261767,210075,161784,1.422,-499.0,1096.0,734.0,0,0,0,
1849,261767,210166,161804,1.535,-499.0,1096.0,734.0,0,0,0,
1869,261767,210094,161796,1.28,-500.0,1096.0,731.0,0,0,0,
1869,261767,210109,161755,1.196,-500.0,1096.0,731.0,0,0,0,
1869,261767,210126,161797,1.425,-500.0,1096.0,731.0,0,0,0,
1869,261767,210120,161789,1.526,-500.0,1096.0,731.0,0,0,0,
1882,261767,210110,161794,1.29,-495.0,1096.0,730.0,0,0,0,
1882,261767,210138,161788,1.177,-495.0,1096.0,730.0,0,0,0,
1882,261767,210105,161796,1.414,-495.0,1096.0,730.0,0,0,0,
1902,261767,210094,161824,1.552,-497.0,1099.0,731.0,0,0,0,
1902,261767,210128,161800,1.28,-497.0,1099.0,731.0,0,0,0,
1902,261767,210111,161839,1.182,-497.0,1099.0,731.0,0,0,0,
1902,261767,210114,161826,1.428,-497.0,1099.0,731.0,0,0,0,
1918,261767,210140,161802,1.526,-506.0,1098.0,733.0,0,0,0,
1918,261767,210128,161820,1.286,-506.0,1098.0,733.0,0,0,0,
1918,261767,210136,161819,1.173,-506.0,1098.0,733.0,0,0,0,
1938,261767,210168,161832,1.416,-501.0,1098.0,730.0,0,0,0,
1938,261767,210103,161783,1.533,-501.0,1098.0,730.0,0,0,0,
1938,261767,210119,161817,1.284,-501.0,1098.0,730.0,0,0,0,
1938,261767,210128,161810,1.204,-501.0,1098.0,730.0,0,0,0,
1950,261767,210153,161825,1.418,-504.0,1098.0,725.0,0,0,0,
1950,261767,210117,161807,1.526,-504.0,1098.0,725.0,0,0,0,
1950,261767,210130,161798,1.284,-504.0,1098.0,725.0,0,0,0,
1969,261767,210133,161783,1.175,-499.0,1096.0,727.0,0,0,0,
1969,261767,210162,161868,1.405,-499.0,1096.0,727.0,0,0,0,
1969,261767,210144,161818,1.523,-499.0,1096.0,727.0,0,0,0,
1981,261767,210107,161823,1.291,-503.0,1098.0,729.0,0,0,0,
1981,261767,210112,161802,1.183,-503.0,1098.0,729.0,0,0,0,
1981,261767,210126,161807,1.396,-503.0,1098.0,729.0,0,0,0,
2000,261767,210146,161836,1.534,-500.0,1097.0,730.0,0,0,0,
2000,261767,210130,161807,1.294,-500.0,1097.0,730.0,0,0,0,
2000,261767,210093,161826,1.158,-500.0,1097.0,730.0,0,0,0,
2012,261767,210117,161825,1.417,-497.0,1098.0,733.0,0,0,0,
2012,261767,210150,161826,1.533,-497.0,1098.0,733.0,0,0,0,
2012,261767,210135,161820,1.289,-497.0,1098.0,733.0,0,0,0,
2033,261767,210177,161815,1.198,-496.0,1093.0,729.0,0,0,0,
2033,261767,210140,161839,1.403,-496.0,1093.0,729.0,0,0,0,
2033,261767,210136,161793,1.533,-496.0,1093.0,729.0,0,0,0,
2033,261767,210112,161820,1.308,-496.0,1093.0,729.0,0,0,0,
2047,261767,210115,161835,1.176,-497.0,1097.0,727.0,0,0,0,
2048,261767,210148,161830,1.414,-497.0,1097.0,727.0,0,0,0,
2048,261767,210178,161826,1.542,-497.0,1097.0,727.0,0,0,0,
2067,261767,210156,161801,1.311,-501.0,1099.0,728.0,0,0,0,
2067,261767,210153,161832,1.184,-501.0,1099.0,728.0,0,0,0,
2067,261767,210126,161802,1.388,-501.0,1099.0,728.0,0,0,0,
2067,261767,210155,161835,1.541,-501.0,1099.0,728.0,0,0,0,
2078,261767,210167,161825,1.306,-498.0,1101.0,728.0,0,0,0,
2078,261767,210144,161809,1.171,-498.0,1101.0,728.0,0,0,0,
2098,261767,210146,161818,1.398,-501.0,1099.0,733.0,0,0,0,
2098,261767,210158,161858,1.529,-501.0,1099.0,733.0,0,0,0,
2098,261767,210135,161834,1.298,-501.0,1099.0,733.0,0,0,0,
2099,261767,210136,161846,1.173,-501.0,1099.0,733.0,0,0,0,
