Time (ms),ETI,IR (counts),Red (counts),ECG (uv),Ax (mg),Ay (mg),Az (mg),IR peak,Red peak,ECG peak,SPO2
603,255065,217597,156861,1.369,-170.0,263.0,965.0,0,0,0,
603,255065,217579,156835,1.258,-170.0,263.0,965.0,0,0,0,
603,255065,217568,156855,1.349,-170.0,263.0,965.0,0,0,0,
603,255065,217588,156834,1.481,-170.0,263.0,965.0,0,0,0,
617,255065,217593,156850,1.364,-176.0,258.0,961.0,0,0,0,
617,255065,217587,156831,1.232,-176.0,258.0,961.0,0,0,0,
617,255065,217584,156827,1.366,-176.0,258.0,961.0,0,0,0,
636,255065,217540,156841,1.468,-170.0,261.0,958.0,0,0,0,
636,255065,217588,156836,1.353,-170.0,261.0,958.0,0,0,0,
636,255065,217600,156833,1.235,-170.0,261.0,958.0,0,0,0,
648,255065,217562,156840,1.345,-174.0,261.0,958.0,0,0,0,
648,255065,217592,156820,1.472,-174.0,261.0,958.0,0,0,0,
648,255065,217536,156859,1.347,-174.0,261.0,958.0,0,0,0,
666,255065,217548,156837,1.23,-167.0,262.0,960.0,0,0,0,
666,255065,217534,156828,1.359,-167.0,262.0,960.0,0,0,0,
666,255065,217570,156852,1.447,-167.0,262.0,960.0,0,0,0,
680,255065,217553,156850,1.367,-169.0,259.0,956.0,0,0,0,
680,255065,217542,156847,1.245,-169.0,259.0,956.0,0,0,0,
680,255065,217568,156834,1.335,-169.0,259.0,956.0,0,0,0,
700,255065,217535,156843,1.479,-163.0,262.0,967.0,0,0,0,
700,255065,217550,156856,1.364,-163.0,262.0,967.0,0,0,0,
700,255065,217558,156845,1.237,-163.0,262.0,967.0,0,0,0,
700,255065,217526,156865,1.363,-163.0,262.0,967.0,0,0,0,
713,255065,217476,156857,1.468,-163.0,258.0,958.0,0,0,0,
713,255065,217502,156846,1.371,-163.0,258.0,958.0,0,0,0,
713,255065,217500,156805,1.245,-163.0,258.0,958.0,0,0,0,
731,255065,217508,156831,1.353,-166.0,256.0,960.0,0,0,0,
731,255065,217484,156813,1.479,-166.0,256.0,960.0,0,0,0,
731,255065,217520,156838,1.343,-166.0,256.0,960.0,0,0,0,
746,255065,217510,156800,1.251,-166.0,257.0,961.0,0,0,0,
746,255065,217532,156825,1.356,-166.0,257.0,961.0,0,0,0,
746,255065,217537,156824,1.452,-166.0,257.0,961.0,0,0,0,
766,255065,217506,156790,1.361,-171.0,261.0,958.0,0,0,0,
766,255065,217478,156821,1.243,-171.0,261.0,958.0,0,0,0,
766,255065,217459,156841,1.334,-171.0,261.0,958.0,0,0,0,
766,255065,217496,156847,1.459,-171.0,261.0,958.0,0,0,0,
778,255065,217514,156831,1.355,-172.0,260.0,954.0,0,0,0,
778,255065,217462,156821,1.25,-172.0,260.0,954.0,0,0,0,
778,255065,217486,156826,1.341,-172.0,260.0,954.0,0,0,0,
798,255065,217499,156807,1.461,-175.0,260.0,957.0,0,0,0,
798,255065,217485,156817,1.374,-175.0,260.0,957.0,0,0,0,
798,255065,217486,156828,1.226,-175.0,260.0,957.0,0,0,0,
798,255065,217457,156821,1.353,-175.0,260.0,957.0,0,0,0,
809,255065,217454,156826,1.472,-169.0,262.0,959.0,0,0,0,
809,255065,217501,156818,1.344,-169.0,262.0,959.0,0,0,0,
829,255065,217471,156836,1.237,-172.0,260.0,964.0,0,0,0,
829,255065,217469,156830,1.35,-172.0,260.0,964.0,0,0,0,
829,255065,217471,156833,1.459,-172.0,260.0,964.0,0,0,0,
829,255065,217472,156801,1.372,-172.0,260.0,964.0,0,0,0,
840,255065,217489,156826,1.235,-166.0,260.0,961.0,0,0,0,
840,255065,217461,156813,1.343,-166.0,260.0,961.0,0,0,0,
860,255065,217467,156840,1.448,-163.0,257.0,958.0,0,0,0,
860,255065,217481,156818,1.355,-163.0,257.0,958.0,0,0,0,
860,255065,217457,156824,1.243,-163.0,257.0,958.0,0,0,0,
860,255065,217502,156849,1.338,-163.0,257.0,958.0,0,0,0,
874,255065,217511,156823,1.469,-168.0,258.0,960.0,0,0,0,
874,255065,217491,156847,1.366,-168.0,258.0,960.0,0,0,0,
874,255065,217502,156830,1.232,-168.0,258.0,960.0,0,0,0,
894,255065,217525,156819,1.354,-172.0,261.0,960.0,0,0,0,
894,255065,217520,156851,1.458,-172.0,261.0,960.0,0,0,0,
894,255065,217549,156854,1.351,-172.0,261.0,960.0,0,0,0,
894,255065,217551,156859,1.258,-172.0,261.0,960.0,0,0,0,
905,255065,217559,156864,1.341,-170.0,255.0,958.0,0,0,0,
905,255065,217509,156839,1.464,-170.0,255.0,958.0,0,0,0,
925,255065,217562,156866,1.357,-173.0,260.0,959.0,0,0,0,
925,255065,217554,156885,1.246,-173.0,260.0,959.0,0,0,0,
925,255065,217570,156863,1.349,-173.0,260.0,959.0,0,0,0,
925,255065,217591,156871,1.462,-173.0,260.0,959.0,0,0,0,
937,255065,217584,156866,1.363,-167.0,258.0,954.0,0,0,0,
937,255065,217554,156861,1.244,-167.0,258.0,954.0,0,0,0,
937,255065,217592,156873,1.322,-167.0,258.0,954.0,0,0,0,
956,255065,217565,156875,1.47,-173.0,259.0,955.0,0,0,0,
956,255065,217605,156889,1.361,-173.0,259.0,955.0,0,0,0,
956,255065,217609,156869,1.227,-173.0,259.0,955.0,0,0,0,
968,255065,217579,156884,1.354,-171.0,260.0,962.0,0,0,0,
968,255065,217580,156880,1.459,-171.0,260.0,962.0,0,0,0,
968,255065,217582,156872,1.355,-171.0,260.0,962.0,0,0,0,
988,255065,217634,156870,1.24,-168.0,256.0,955.0,0,0,0,
988,255065,217649,156840,1.337,-168.0,256.0,955.0,0,0,0,
988,255065,217603,156869,1.458,-168.0,256.0,955.0,0,0,0,
988,255065,217621,156886,1.362,-168.0,256.0,955.0,0,0,0,
999,255065,217596,156873,1.245,-173.0,259.0,958.0,0,0,0,
999,255065,217637,156875,1.348,-173.0,259.0,958.0,0,0,0,
1021,255065,217614,156910,1.454,-169.0,259.0,960.0,0,0,0,
1021,255065,217627,156877,1.379,-169.0,259.0,960.0,0,0,0,
1021,255065,217571,156884,1.236,-169.0,259.0,960.0,0,0,0,
1021,255065,217594,156897,1.342,-169.0,259.0,960.0,0,0,0,
1034,255065,217636,156881,1.477,-172.0,259.0,960.0,0,0,0,
1034,255065,217607,156893,1.355,-172.0,259.0,960.0,0,0,0,
1034,255065,217633,156906,1.236,-172.0,259.0,960.0,0,0,0,
1053,255065,217613,156892,1.362,-170.0,257.0,961.0,0,0,0,
1053,255065,217631,156865,1.465,-170.0,257.0,961.0,0,0,0,
1054,255065,217609,156881,1.364,-170.0,257.0,961.0,0,0,0,
1054,255065,217604,156898,1.242,-170.0,257.0,961.0,0,0,0,
1064,255065,217613,156873,1.344,-168.0,260.0,956.0,0,0,0,
1064,255065,217607,156883,1.468,-168.0,260.0,956.0,0,0,0,
1084,255065,217611,156874,1.346,-162.0,259.0,961.0,0,0,0,
1084,255065,217621,156887,1.255,-162.0,259.0,961.0,0,0,0,
1084,255065,217628,156886,1.337,-162.0,259.0,961.0,0,0,0,
1084,255065,217598,156880,1.451,-162.0,259.0,961.0,0,0,0,
1095,255065,217559,156889,1.375,-173.0,261.0,957.0,0,0,0,
1095,255065,217602,156884,1.232,-173.0,261.0,957.0,0,0,0,
1115,255065,217608,156889,1.33,-171.0,260.0,958.0,0,0,0,
1115,255065,217590,156906,1.468,-171.0,260.0,958.0,0,0,0,
1115,255065,217584,156868,1.347,-171.0,260.0,958.0,0,0,0,
1115,255065,217614,156885,1.242,-171.0,260.0,958.0,0,0,0,
1127,255065,217591,156876,1.346,-170.0,261.0,966.0,0,0,0,
1127,255065,217594,156881,1.459,-170.0,261.0,966.0,0,0,0,
1127,255065,217586,156856,1.356,-170.0,261.0,966.0,0,0,0,
1149,255065,217552,156871,1.232,-171.0,262.0,962.0,0,0,0,
1149,255065,217602,156873,1.348,-171.0,262.0,962.0,0,0,0,
1149,255065,217579,156885,1.462,-171.0,262.0,962.0,0,0,0,
1149,255065,217585,156867,1.361,-171.0,262.0,962.0,0,0,0,
1160,255065,217546,156878,1.251,-166.0,257.0,956.0,0,0,0,
1160,255065,217587,156890,1.333,-166.0,257.0,956.0,0,0,0,
1180,255065,217613,156884,1.459,-163.0,258.0,963.0,0,0,0,
1180,255065,217553,156880,1.374,-163.0,258.0,963.0,0,0,0,
1180,255065,217575,156884,1.234,-163.0,258.0,963.0,0,0,0,
1180,255065,217566,156872,1.358,-163.0,258.0,963.0,0,0,0,
1192,255065,217578,156870,1.468,-163.0,261.0,959.0,0,0,0,
1192,255065,217569,156890,1.358,-163.0,261.0,959.0,0,0,0,
1192,255065,217592,156883,1.255,-163.0,261.0,959.0,0,0,0,
1210,255065,217598,156864,1.342,-168.0,260.0,957.0,0,0,0,
1210,255065,217635,156882,1.467,-168.0,260.0,957.0,0,0,0,
1210,255065,217565,156881,1.371,-168.0,260.0,957.0,0,0,0,
1223,255065,217587,156903,1.242,-172.0,256.0,959.0,0,0,0,
1223,255065,217613,156894,1.353,-172.0,256.0,959.0,0,0,0,
1223,255065,217620,156841,1.465,-172.0,256.0,959.0,0,0,0,
1241,255065,217585,156901,1.379,-171.0,257.0,962.0,0,0,0,
1241,255065,217580,156883,1.256,-171.0,257.0,962.0,0,0,0,
1241,255065,217561,156882,1.337,-171.0,257.0,962.0,0,0,0,
1254,255065,217594,156870,1.481,-171.0,259.0,964.0,0,0,0,
1254,255065,217571,156898,1.368,-171.0,259.0,964.0,0,0,0,
1254,255065,217593,156878,1.24,-171.0,259.0,964.0,0,0,0,
1273,255065,217576,156866,1.366,-164.0,258.0,961.0,0,0,0,
1273,255065,217594,156895,1.476,-164.0,258.0,961.0,0,0,0,
1273,255065,217586,156899,1.375,-164.0,258.0,961.0,0,0,0,
1273,255065,217579,156864,1.259,-164.0,258.0,961.0,0,0,0,
1288,255065,217538,156902,1.341,-169.0,260.0,966.0,0,0,0,
1288,255065,217614,156875,1.473,-169.0,260.0,966.0,0,0,0,
1288,255065,217557,156885,1.356,-169.0,260.0,966.0,0,0,0,
1306,255065,217566,156880,1.249,-169.0,261.0,961.0,0,0,0,
1306,255065,217550,156863,1.353,-169.0,261.0,961.0,0,0,0,
1307,255065,217556,156885,1.465,-169.0,261.0,961.0,0,0,0,
1320,255065,217578,156884,1.381,-168.0,259.0,960.0,0,0,0,
1320,255065,217568,156893,1.247,-168.0,259.0,960.0,0,0,0,
1320,255065,217600,156889,1.332,-168.0,259.0,960.0,0,0,0,
1340,255065,217559,156896,1.468,-171.0,259.0,962.0,0,0,0,
1340,255065,217552,156913,1.36,-171.0,259.0,962.0,0,0,0,
1340,255065,217580,156855,1.232,-171.0,259.0,962.0,0,0,0,
1340,255065,217595,156920,1.345,-171.0,259.0,962.0,0,0,0,
1352,255065,217597,156869,1.46,-170.0,257.0,955.0,0,0,0,
1353,255065,217661,156882,1.371,-170.0,257.0,955.0,0,0,0,
1353,255065,217542,156877,1.234,-170.0,257.0,955.0,0,0,0,
1371,255065,217547,156868,1.342,-163.0,259.0,960.0,0,0,0,
1371,255065,217559,156889,1.472,-163.0,259.0,960.0,0,0,0,
1371,255065,217531,156864,1.352,-163.0,259.0,960.0,0,0,0,
1383,255065,217562,156859,1.249,-166.0,260.0,961.0,0,0,0,
1383,255065,217565,156888,1.346,-166.0,260.0,961.0,0,0,0,
1383,255065,217533,156883,1.459,-166.0,260.0,961.0,0,0,0,
1402,255065,217577,156885,1.387,-167.0,259.0,958.0,0,0,0,
1402,255065,217527,156898,1.243,-167.0,259.0,958.0,0,0,0,
1402,255065,217544,156893,1.342,-167.0,259.0,958.0,0,0,0,
1416,255065,217511,156885,1.48,-165.0,257.0,959.0,0,0,0,
1416,255065,217539,156895,1.359,-165.0,257.0,959.0,0,0,0,
1416,255065,217546,156895,1.241,-165.0,257.0,959.0,0,0,0,
1436,255065,217516,156886,1.345,-172.0,260.0,960.0,0,0,0,
1436,255065,217557,156857,1.468,-172.0,260.0,960.0,0,0,0,
1436,255065,217488,156876,1.364,-172.0,260.0,960.0,0,0,0,
1436,255065,217531,156879,1.232,-172.0,260.0,960.0,0,0,0,
1448,255065,217533,156884,1.351,-165.0,259.0,962.0,0,0,0,
1448,255065,217501,156899,1.469,-165.0,259.0,962.0,0,0,0,
1448,255065,217513,156891,1.35,-165.0,259.0,962.0,0,0,0,
1466,255065,217467,156883,1.248,-166.0,256.0,957.0,0,0,0,
1467,255065,217497,156868,1.336,-166.0,256.0,957.0,0,0,0,
1467,255065,217522,156878,1.458,-166.0,256.0,957.0,0,0,0,
1479,255065,217538,156873,1.378,-168.0,259.0,956.0,0,0,0,
1479,255065,217472,156867,1.233,-168.0,259.0,956.0,0,0,0,
1479,255065,217486,156893,1.346,-168.0,259.0,956.0,0,0,0,
1499,255065,217507,156856,1.472,-166.0,258.0,959.0,0,0,0,
1499,255065,217510,156871,1.364,-166.0,258.0,959.0,0,0,0,
1499,255065,217509,156869,1.236,-166.0,258.0,959.0,0,0,0,
1499,255065,217496,156902,1.343,-166.0,258.0,959.0,0,0,0,
1510,255065,217481,156877,1.472,-165.0,258.0,957.0,0,0,0,
1510,255065,217504,156874,1.362,-165.0,258.0,957.0,0,0,0,
1530,255065,217495,156846,1.226,-168.0,260.0,963.0,0,0,0,
1530,255065,217488,156877,1.356,-168.0,260.0,963.0,0,0,0,
1530,255065,217460,156855,1.468,-168.0,260.0,963.0,0,0,0,
1530,255065,217483,156874,1.371,-168.0,260.0,963.0,0,0,0,
1542,255065,217444,156851,1.253,-169.0,259.0,962.0,0,0,0,
1542,255065,217485,156850,1.33,-169.0,259.0,962.0,0,0,0,
1542,255065,217450,156856,1.463,-169.0,259.0,962.0,0,0,0,
1564,255065,217475,156871,1.372,-167.0,256.0,963.0,0,0,0,
1564,255065,217484,156811,1.231,-167.0,256.0,963.0,0,0,0,
1564,255065,217493,156865,1.342,-167.0,256.0,963.0,0,0,0,
1564,255065,217477,156875,1.467,-167.0,256.0,963.0,0,0,0,
1575,255065,217454,156875,1.369,-162.0,260.0,960.0,0,0,0,
1575,255065,217450,156869,1.247,-162.0,260.0,960.0,0,0,0,
1595,255065,217466,156830,1.343,-165.0,258.0,955.0,0,0,0,
1595,255065,217421,156860,1.481,-165.0,258.0,955.0,0,0,0,
1595,255065,217444,156874,1.359,-165.0,258.0,955.0,0,0,0,
1595,255065,217422,156849,1.243,-165.0,258.0,955.0,0,0,0,
1607,255065,217439,156846,1.353,-160.0,257.0,959.0,0,0,0,
1608,255065,217433,156866,1.456,-160.0,257.0,959.0,0,0,0,
1608,255065,217444,156861,1.359,-160.0,257.0,959.0,0,0,0,
1626,255065,217425,156843,1.242,-160.0,259.0,961.0,0,0,0,
1626,255065,217453,156879,1.335,-160.0,259.0,961.0,0,0,0,
1626,255065,217451,156855,1.475,-160.0,259.0,961.0,0,0,0,
1638,255065,217448,156860,1.37,-164.0,259.0,960.0,0,0,0,
1638,255065,217440,156852,1.246,-164.0,259.0,960.0,0,0,0,
1639,255065,217438,156873,1.342,-164.0,259.0,960.0,0,0,0,
1657,255065,217409,156877,1.453,-163.0,261.0,962.0,0,0,0,
1657,255065,217459,156893,1.372,-163.0,261.0,962.0,0,0,0,
1657,255065,217519,156886,1.231,-163.0,261.0,962.0,0,0,0,
1669,255065,217491,156877,1.341,-170.0,258.0,955.0,0,0,0,
1669,255065,217466,156879,1.476,-170.0,258.0,955.0,0,0,0,
1669,255065,217507,156867,1.354,-170.0,258.0,955.0,0,0,0,
1692,255065,217553,156891,1.247,-167.0,259.0,960.0,0,0,0,
1692,255065,217539,156876,1.348,-167.0,259.0,960.0,0,0,0,
1692,255065,217495,156897,1.456,-167.0,259.0,960.0,0,0,0,
1693,255065,217480,156907,1.383,-167.0,259.0,960.0,0,0,0,
1705,255065,217505,156912,1.237,-163.0,257.0,960.0,0,0,0,
1705,255065,217516,156907,1.34,-163.0,257.0,960.0,0,0,0,
1705,255065,217565,156905,1.466,-163.0,257.0,960.0,0,0,0,
1725,255065,217560,156913,1.37,-159.0,258.0,960.0,0,0,0,
1725,255065,217519,156908,1.253,-159.0,258.0,960.0,0,0,0,
1725,255065,217596,156904,1.329,-159.0,258.0,960.0,0,0,0,
1725,255065,217534,156906,1.458,-159.0,258.0,960.0,0,0,0,
1737,255065,217585,156951,1.377,-160.0,261.0,962.0,0,0,0,
1737,255065,217536,156900,1.232,-160.0,261.0,962.0,0,0,0,
1738,255065,217587,156913,1.34,-160.0,261.0,962.0,0,0,0,
1756,255065,217618,156920,1.477,-170.0,261.0,963.0,0,0,0,
1756,255065,217599,156922,1.362,-170.0,261.0,963.0,0,0,0,
1756,255065,217576,156933,1.257,-170.0,261.0,963.0,0,0,0,
1768,255065,217617,156933,1.35,-169.0,261.0,956.0,0,0,0,
1768,255065,217600,156905,1.47,-169.0,261.0,956.0,0,0,0,
1768,255065,217584,156934,1.365,-169.0,261.0,956.0,0,0,0,
1787,255065,217634,156950,1.232,-168.0,259.0,958.0,0,0,0,
1787,255065,217608,156914,1.347,-168.0,259.0,958.0,0,0,0,
1787,255065,217636,156907,1.459,-168.0,259.0,958.0,0,0,0,
1799,255065,217590,156925,1.366,-167.0,262.0,961.0,0,0,0,
1799,255065,217598,156889,1.255,-167.0,262.0,961.0,0,0,0,
1799,255065,217630,156932,1.325,-167.0,262.0,961.0,0,0,0,
1819,255065,217630,156930,1.456,-167.0,258.0,958.0,0,0,0,
1819,255065,217626,156935,1.371,-167.0,258.0,958.0,0,0,0,
1819,255065,217618,156912,1.218,-167.0,258.0,958.0,0,0,0,
1819,255065,217635,156925,1.343,-167.0,258.0,958.0,0,0,0,
1834,255065,217644,156913,1.463,-165.0,260.0,961.0,0,0,0,
1834,255065,217578,156921,1.356,-165.0,260.0,961.0,0,0,0,
1834,255065,217634,156934,1.233,-165.0,260.0,961.0,0,0,0,
1852,255065,217617,156939,1.333,-165.0,258.0,964.0,0,0,0,
1852,255065,217617,156948,1.469,-165.0,258.0,964.0,0,0,0,
1852,255065,217624,156899,1.359,-165.0,258.0,964.0,0,0,0,
1865,255065,217647,156948,1.235,-166.0,263.0,964.0,0,0,0,
1865,255065,217653,156942,1.35,-166.0,263.0,964.0,0,0,0,
1865,255065,217653,156952,1.453,-166.0,263.0,964.0,0,0,0,
1884,255065,217622,156938,1.36,-169.0,261.0,960.0,0,0,0,
1885,255065,217632,156934,1.249,-169.0,261.0,960.0,0,0,0,
1885,255065,217630,156932,1.327,-169.0,261.0,960.0,0,0,0,
1885,255065,217653,156936,1.482,-169.0,261.0,960.0,0,0,0,
1896,255065,217623,156938,1.366,-162.0,258.0,963.0,0,0,0,
1896,255065,217631,156936,1.232,-162.0,258.0,963.0,0,0,0,
1915,255065,217653,156900,1.339,-164.0,260.0,957.0,0,0,0,
1915,255065,217604,156920,1.467,-164.0,260.0,957.0,0,0,0,
1915,255065,217616,156918,1.365,-164.0,260.0,957.0,0,0,0,
1915,255065,217627,156945,1.238,-164.0,260.0,957.0,0,0,0,
1928,255065,217602,156932,1.336,-170.0,257.0,955.0,0,0,0,
1928,255065,217598,156936,1.472,-170.0,257.0,955.0,0,0,0,
1928,255065,217608,156909,1.345,-170.0,257.0,955.0,0,0,0,
1946,255065,217612,156935,1.236,-168.0,259.0,964.0,0,0,0,
1946,255065,217606,156927,1.342,-168.0,259.0,964.0,0,0,0,
1946,255065,217582,156923,1.444,-168.0,259.0,964.0,0,0,0,
1962,255065,217576,156916,1.374,-166.0,260.0,958.0,0,0,0,
1962,255065,217592,156927,1.242,-166.0,260.0,958.0,0,0,0,
1962,255065,217588,156933,1.328,-166.0,260.0,958.0,0,0,0,
1983,255065,217617,156886,1.473,-161.0,257.0,954.0,0,0,0,
1983,255065,217627,156912,1.371,-161.0,257.0,954.0,0,0,0,
1983,255065,217598,156909,1.243,-161.0,257.0,954.0,0,0,0,
1983,255065,217598,156944,1.352,-161.0,257.0,954.0,0,0,0,
1996,255065,217619,156916,1.469,-161.0,259.0,959.0,0,0,0,
1996,255065,217704,156975,1.377,-161.0,259.0,959.0,0,0,0,
1996,255065,217598,156939,1.233,-161.0,259.0,959.0,0,0,0,
2016,255065,217634,156941,1.346,-158.0,260.0,958.0,0,0,0,
2016,255065,217563,156923,1.48,-158.0,260.0,958.0,0,0,0,
2016,255065,217604,156928,1.351,-158.0,260.0,958.0,0,0,0,
2016,255065,217644,156919,1.248,-158.0,260.0,958.0,0,0,0,
2028,255065,217591,156941,1.345,-165.0,261.0,958.0,0,0,0,
2028,255065,217624,156931,1.465,-165.0,261.0,958.0,0,0,0,
2028,255065,217617,156922,1.369,-165.0,261.0,958.0,0,0,0,
2046,255065,217619,156942,1.231,-171.0,262.0,960.0,0,0,0,
2047,255065,217632,156940,1.341,-171.0,262.0,960.0,0,0,0,
2047,255065,217610,156932,1.478,-171.0,262.0,960.0,0,0,0,
2059,255065,217577,156928,1.373,-168.0,259.0,960.0,0,0,0,
2059,255065,217623,156946,1.252,-168.0,259.0,960.0,0,0,0,
2059,255065,217607,156953,1.339,-168.0,259.0,960.0,0,0,0,
2079,255065,217625,156928,1.47,-164.0,263.0,961.0,0,0,0,
2079,255065,217629,156932,1.377,-164.0,263.0,961.0,0,0,0,
2079,255065,217622,156943,1.226,-164.0,263.0,961.0,0,0,0,
2079,255065,217629,156934,1.347,-164.0,263.0,961.0,0,0,0,
2094,255065,217616,156956,1.463,-167.0,260.0,962.0,0,0,0,
2094,255065,217611,156971,1.354,-167.0,260.0,962.0,0,0,0,
2094,255065,217593,156934,1.235,-167.0,260.0,962.0,0,0,0,
2112,255065,217631,156929,1.341,-166.0,259.0,958.0,0,0,0,
2112,255065,217614,156954,1.465,-166.0,259.0,958.0,0,0,0,
2112,255065,217639,156922,1.364,-166.0,259.0,958.0,0,0,0,
2125,255065,217605,156956,1.234,-165.0,258.0,958.0,0,0,0,
2125,255065,217586,156918,1.347,-165.0,258.0,958.0,0,0,0,
2125,255065,217601,156937,1.463,-165.0,258.0,958.0,0,0,0,
2144,255065,217628,156942,1.365,-164.0,257.0,966.0,0,0,0,
2144,255065,217614,156946,1.253,-164.0,257.0,966.0,0,0,0,
2144,255065,217626,156938,1.318,-164.0,257.0,966.0,0,0,0,
2144,255065,217571,156926,1.471,-164.0,257.0,966.0,0,0,0,
2155,255065,217567,156933,1.377,-163.0,260.0,958.0,0,0,0,
2155,255065,217595,156932,1.233,-163.0,260.0,958.0,0,0,0,
2175,255065,217600,156943,1.332,-158.0,259.0,959.0,0,0,0,
2175,255065,217543,156916,1.463,-158.0,259.0,959.0,0,0,0,
2175,255065,217591,156925,1.36,-158.0,259.0,959.0,0,0,0,
2175,255065,217607,156925,1.236,-158.0,259.0,959.0,0,0,0,
2188,255065,217573,156937,1.332,-161.0,258.0,964.0,0,0,0,
2188,255065,217573,156932,1.472,-161.0,258.0,964.0,0,0,0,
2188,255065,217584,156942,1.365,-161.0,258.0,964.0,0,0,0,
2206,255065,217584,156949,1.25,-168.0,258.0,959.0,0,0,0,
